======== PARAMETER AKTIF ========
Setpoint    : 25.0g
- Zona 1 Besar (eNorm >50%) -
  Kp1=1.65  Ki1=3.088  Kd1=0.279
- Zona 2 Sedang (15-50%) -
  Kp2=2.30  Ki2=0.753  Kd2=0.563
- Zona 3 Kecil (<=15%) -
  Kp3=2.50  Ki3=0.181  Kd3=0.030
- Sistem -
  SUDUT_MIN : 20deg
  SUDUT_BUKA: 40deg
  EARLY_STOP: SP - 0.40g
  STOP saat : 24.60g
  HAMMER_TH : error > 3.0g
=================================
RESET. Servo tutup. Tare selesai. Siap.
=== TRIAL START ===
Controller: Gain Scheduling PID
TrialNo: 9
Setpoint_g: 25.00
EarlyStop_g: 0.40
StopTarget_g: 24.60
Z1_Rule: eNorm_gt_50
Z1_Kp: 1.650
Z1_Ki: 3.088
Z1_Kd: 0.279
Z1_IntMax: 15.00
Z2_Rule: 15_lt_eNorm_le_50
Z2_Kp: 2.300
Z2_Ki: 0.753
Z2_Kd: 0.563
Z2_IntMax: 30.00
Z3_Rule: eNorm_le_15_or_abs_error_le_2g
Z3_Kp: 2.500
Z3_Ki: 0.181
Z3_Kd: 0.030
Z3_IntMax: 30.00
ServoMin_deg: 20
ServoMax_deg: 40
HammerThreshold_g: 3.00
Sampling_ms: 100
DataFormat: DATA,ms,mass_g,error_g,error_pct,output,servo_deg,zone,I,D,flow_gps,bridging_count
DATA,27079,23.51,1.49,5.9,4.9,20,Z3,6.930,-1.850,1.85,0
DATA,27338,23.63,1.37,5.5,4.7,20,Z3,7.067,-1.136,1.14,0
DATA,27596,23.48,1.52,6.1,5.1,20,Z3,7.219,1.432,0.00,0
DATA,27854,23.46,1.54,6.1,5.2,20,Z3,7.373,0.189,0.00,0
DATA,28113,23.38,1.62,6.5,5.4,20,Z3,7.535,0.884,0.00,0
DATA,28371,23.23,1.77,7.1,5.9,20,Z3,7.712,1.413,0.00,0
DATA,28629,23.22,1.78,7.1,5.9,20,Z3,7.890,0.166,0.00,0
DATA,28887,23.43,1.57,6.3,5.3,20,Z3,8.047,-2.120,2.12,0
DATA,29146,23.48,1.52,6.1,5.3,20,Z3,8.199,-0.452,0.45,0
DATA,29404,23.36,1.64,6.6,5.6,20,Z3,8.363,1.147,0.00,0
DATA,29662,23.35,1.65,6.6,5.7,20,Z3,8.528,0.122,0.00,0
DATA,29921,23.29,1.71,6.8,5.9,20,Z3,8.699,0.537,0.00,0
DATA,30179,23.25,1.75,7.0,6.0,20,Z3,8.874,0.429,0.00,0
DATA,30437,23.33,1.67,6.7,5.8,20,Z3,9.040,-0.810,0.81,0
DATA,30696,23.27,1.73,6.9,6.0,21,Z3,9.214,0.655,0.00,0
DATA,30954,23.21,1.79,7.1,6.2,21,Z3,9.392,0.525,0.00,0
DATA,31212,23.25,1.75,7.0,6.1,21,Z3,9.567,-0.381,0.38,0
DATA,31470,23.29,1.71,6.8,6.0,21,Z3,9.738,-0.366,0.37,0
DATA,31729,23.32,1.68,6.7,6.0,20,Z3,9.905,-0.348,0.35,0
DATA,31987,23.30,1.70,6.8,6.1,21,Z3,10.075,0.222,0.00,0
DATA,32245,23.32,1.68,6.7,6.1,21,Z3,10.243,-0.163,0.16,0
DATA,32504,23.29,1.71,6.8,6.2,21,Z3,10.414,0.307,0.00,0
DATA,32762,23.25,1.75,7.0,6.3,21,Z3,10.590,0.403,0.00,0
DATA,33020,23.28,1.72,6.9,6.2,21,Z3,10.762,-0.337,0.34,0
DATA,33279,23.27,1.73,6.9,6.3,21,Z3,10.934,0.078,0.00,0
DATA,33537,23.27,1.73,6.9,6.3,21,Z3,11.107,-0.015,0.01,0
DATA,33795,23.32,1.68,6.7,6.2,21,Z3,11.275,-0.411,0.41,0
DATA,34053,23.29,1.71,6.8,6.3,21,Z3,11.446,0.225,0.00,0
DATA,34312,23.25,1.75,7.0,6.5,21,Z3,11.621,0.474,0.00,0
DATA,34570,23.27,1.73,6.9,6.5,21,Z3,11.794,-0.248,0.25,0
DATA,34828,23.22,1.78,7.1,6.6,21,Z3,11.972,0.485,0.00,0
DATA,35087,23.22,1.78,7.1,6.7,21,Z3,12.150,0.059,0.00,0
DATA,35345,23.27,1.73,6.9,6.5,21,Z3,12.323,-0.529,0.53,0
DATA,35603,23.23,1.77,7.1,6.7,21,Z3,12.500,0.370,0.00,0
DATA,35861,23.43,1.57,6.3,6.2,21,Z3,12.657,-1.983,1.98,0
DATA,36120,23.36,1.64,6.6,6.4,21,Z3,12.821,0.718,0.00,0
DATA,36378,23.46,1.54,6.1,6.2,21,Z3,12.975,-1.047,1.05,0
DATA,36636,23.27,1.73,6.9,6.8,21,Z3,13.148,1.935,0.00,0
DATA,36895,23.23,1.77,7.1,6.8,21,Z3,13.324,0.352,0.00,0
DATA,37153,23.61,1.39,5.6,5.8,20,Z3,13.464,-3.722,3.72,0
DATA,37411,23.21,1.79,7.1,7.1,21,Z3,13.642,3.929,0.00,0
DATA,37670,23.61,1.39,5.6,5.9,20,Z3,13.781,-3.944,3.94,0
DATA,37928,23.64,1.36,5.5,5.9,20,Z3,13.918,-0.281,0.28,0
DATA,38186,23.61,1.39,5.6,6.0,21,Z3,14.056,0.255,0.00,0
DATA,38445,23.62,1.38,5.5,6.0,21,Z3,14.195,-0.074,0.07,0
DATA,38703,23.35,1.65,6.6,6.8,21,Z3,14.360,2.705,0.00,0
DATA,38961,23.59,1.41,5.7,6.1,21,Z3,14.501,-2.383,2.38,0
DATA,39219,23.60,1.40,5.6,6.1,21,Z3,14.641,-0.137,0.14,0
DATA,39478,23.53,1.47,5.9,6.4,21,Z3,14.788,0.725,0.00,0
DATA,39736,23.58,1.42,5.7,6.2,21,Z3,14.930,-0.529,0.53,0
DATA,39994,23.86,1.14,4.6,5.5,20,Z3,15.045,-2.771,2.77,0
DATA,40253,23.68,1.32,5.3,6.1,21,Z3,15.177,1.776,0.00,0
DATA,40511,23.60,1.40,5.6,6.3,21,Z3,15.316,0.758,0.00,0
DATA,40769,23.57,1.43,5.7,6.4,21,Z3,15.460,0.377,0.00,0
DATA,41027,23.83,1.17,4.7,5.7,20,Z3,15.577,-2.634,2.63,0
DATA,41286,23.84,1.16,4.6,5.7,20,Z3,15.692,-0.126,0.13,0
DATA,41544,23.64,1.36,5.4,6.3,21,Z3,15.828,1.983,0.00,0
DATA,41802,23.86,1.14,4.6,5.7,20,Z3,15.942,-2.123,2.12,0
DATA,42061,23.68,1.32,5.3,6.3,21,Z3,16.074,1.768,0.00,0
DATA,42319,23.50,1.50,6.0,6.7,21,Z3,16.224,1.750,0.00,0
DATA,42577,23.76,1.24,5.0,6.0,20,Z3,16.348,-2.523,2.52,0
DATA,42836,23.65,1.35,5.4,6.4,21,Z3,16.483,1.051,0.00,0
DATA,43094,23.70,1.30,5.2,6.2,21,Z3,16.613,-0.481,0.48,0
DATA,43352,23.82,1.18,4.7,5.9,20,Z3,16.731,-1.232,1.23,0
DATA,43611,23.60,1.40,5.6,6.6,21,Z3,16.871,2.271,0.00,0
DATA,43869,23.95,1.05,4.2,5.6,20,Z3,16.976,-3.518,3.52,0
DATA,44127,24.18,0.82,3.3,5.1,20,Z3,17.058,-2.353,2.35,0
DATA,44385,24.19,0.81,3.2,5.1,20,Z3,17.139,-0.074,0.07,0
DATA,44644,24.14,0.86,3.5,5.3,20,Z3,17.225,0.555,0.00,0
DATA,44902,24.21,0.79,3.1,5.1,20,Z3,17.304,-0.777,0.78,0
DATA,45160,24.19,0.81,3.2,5.2,20,Z3,17.385,0.211,0.00,0
DATA,45419,24.26,0.74,3.0,5.0,20,Z3,17.459,-0.662,0.66,0
DATA,45677,24.11,0.89,3.6,5.4,20,Z3,17.548,1.469,0.00,0
DATA,45935,24.13,0.87,3.5,5.4,20,Z3,17.635,-0.185,0.18,0
DATA,46194,24.23,0.77,3.1,5.1,20,Z3,17.712,-1.025,1.02,0
DATA,46452,24.15,0.85,3.4,5.4,20,Z3,17.797,0.844,0.00,0
DATA,46710,24.19,0.81,3.2,5.2,20,Z3,17.878,-0.455,0.46,0
DATA,46969,24.14,0.86,3.4,5.4,20,Z3,17.964,0.511,0.00,0
DATA,47227,24.15,0.85,3.4,5.4,20,Z3,18.049,-0.059,0.06,0
DATA,47485,24.12,0.88,3.5,5.5,20,Z3,18.136,0.241,0.00,0
DATA,47743,24.07,0.93,3.7,5.6,20,Z3,18.229,0.529,0.00,0
DATA,48002,24.08,0.92,3.7,5.6,20,Z3,18.321,-0.111,0.11,0
DATA,48260,24.14,0.86,3.5,5.5,20,Z3,18.408,-0.533,0.53,0
DATA,48518,24.13,0.87,3.5,5.5,20,Z3,18.494,0.018,0.00,0
DATA,48777,24.09,0.91,3.6,5.6,20,Z3,18.585,0.392,0.00,0
DATA,49035,24.09,0.91,3.6,5.7,20,Z3,18.676,0.056,0.00,0
DATA,49293,24.08,0.92,3.7,5.7,20,Z3,18.768,0.085,0.00,0
DATA,49552,24.12,0.88,3.5,5.6,20,Z3,18.856,-0.392,0.39,0
DATA,49810,24.10,0.90,3.6,5.7,20,Z3,18.946,0.189,0.00,0
DATA,50068,24.10,0.90,3.6,5.7,20,Z3,19.036,0.052,0.00,0
DATA,50326,24.08,0.92,3.7,5.8,20,Z3,19.129,0.174,0.00,0
DATA,50585,24.13,0.87,3.5,5.6,20,Z3,19.216,-0.477,0.48,0
DATA,50843,24.07,0.93,3.7,5.8,20,Z3,19.309,0.518,0.00,0
DATA,51101,24.07,0.93,3.7,5.8,20,Z3,19.402,0.048,0.00,0
DATA,51360,24.13,0.87,3.5,5.7,20,Z3,19.489,-0.625,0.62,0
DATA,51618,24.16,0.84,3.4,5.6,20,Z3,19.572,-0.307,0.31,0
DATA,51876,24.38,0.62,2.5,5.0,20,Z3,19.634,-2.175,2.18,0
DATA,52135,24.48,0.52,2.1,4.8,20,Z3,19.686,-1.047,1.05,0
DATA,52393,24.28,0.72,2.9,5.4,20,Z3,19.758,2.075,0.00,0
DATA,52651,24.20,0.80,3.2,5.6,20,Z3,19.838,0.795,0.00,0
DATA,52910,24.05,0.95,3.8,6.0,21,Z3,19.933,1.472,0.00,0
DATA,53168,24.26,0.74,2.9,5.4,20,Z3,20.007,-2.146,2.15,0
--------------------------------------------
STOP       : TARGET
Setpoint   : 25.0g
Massa akhir: 24.54g
Error akhir: -0.46g
Error%     : -1.9%
Durasi     : 54889ms
Bridging   : 0x
Zona hits  : Z1=19 Z2=47 Z3=141
STATUS     : AKURAT
=== SUMMARY TRIAL ===
Controller: Gain Scheduling PID
TrialNo: 9
Setpoint_g: 25.00
EarlyStop_g: 0.40
StopTarget_g: 24.60
Z1_Kp: 1.650
Z1_Ki: 3.088
Z1_Kd: 0.279
Z1_IntMax: 15.00
Z2_Kp: 2.300
Z2_Ki: 0.753
Z2_Kd: 0.563
Z2_IntMax: 30.00
Z3_Kp: 2.500
Z3_Ki: 0.181
Z3_Kd: 0.030
Z3_IntMax: 30.00
ServoMin_deg: 20
ServoMax_deg: 40
HammerThreshold_g: 3.00
FinalMass_g: 24.54
FinalError_g: -0.46
FinalError_pct: -1.86
Duration_ms: 54889
Duration_s: 54.89
TimeTo90_ms: 17264
RiseTime_10_90_ms: 16530
TimeToTolerance_ms: 39994
SettlingTime_ms: 43869
SettlingTol_pct: 5.00
SettlingTol_g: 1.25
MaxMass_g: 24.63
MaxOvershoot_g: 0.00
MaxOvershoot_pct: 0.00
BridgingCount: 0
ZonaHit_Z1: 19
ZonaHit_Z2: 47
ZonaHit_Z3: 141
Status: AKURAT
Valid: TRUE
StopReason: TARGET
=== TRIAL END ===
--------------------------------------------
r=reset | g=ulangi | c=parameter
