======== PARAMETER AKTIF ========
[SKENARIO 2 - OPEN LOOP PRESISI]
Setpoint   : 25.0g
Sudut      : 20deg (tetap, open loop presisi)
EARLY_STOP : SP - 0.40g
STOP saat  : 24.60g
TIMEOUT    : 120s (diperpanjang)
Mode       : Tidak ada kontrol — servo minimum dari awal
=================================
RESET. Servo tutup. Tare selesai. Siap.
=== TRIAL START ===
Controller: Manual Presisi
TrialNo: 9
Setpoint_g: 25.00
EarlyStop_g: 0.40
StopTarget_g: 24.60
Servo_deg: 20
DataFormat: DATA,ms,mass_g,error_g,error_pct,mode,servo_deg,zone
DATA,11842,4.97,20.03,80.1%,OPEN_SLOW,20,Z1
DATA,12100,4.97,20.03,80.1%,OPEN_SLOW,20,Z1
BRIDGING #2 @4.99g hammer
DATA,12359,4.99,20.01,80.0%,OPEN_SLOW,20,Z1
DATA,12617,5.00,20.00,80.0%,OPEN_SLOW,20,Z1
DATA,12875,5.01,19.99,80.0%,OPEN_SLOW,20,Z1
DATA,13133,4.99,20.01,80.1%,OPEN_SLOW,20,Z1
DATA,13392,5.24,19.76,79.0%,OPEN_SLOW,20,Z1
DATA,13650,5.40,19.60,78.4%,OPEN_SLOW,20,Z1
DATA,13908,5.34,19.66,78.6%,OPEN_SLOW,20,Z1
DATA,14167,5.35,19.65,78.6%,OPEN_SLOW,20,Z1
DATA,14425,5.36,19.64,78.6%,OPEN_SLOW,20,Z1
DATA,14683,5.34,19.66,78.6%,OPEN_SLOW,20,Z1
DATA,14942,5.34,19.66,78.7%,OPEN_SLOW,20,Z1
DATA,15200,5.35,19.65,78.6%,OPEN_SLOW,20,Z1
BRIDGING #3 @5.37g hammer
DATA,15458,5.37,19.63,78.%,OPEN_SLOW,0,Z1
DATA,15717,5.38,19.62,78.5%,OPEN_SLOW,20,Z1
DATA,15975,5.37,19.63,78.5%,OPEN_SLOW,20,Z1
DATA,16233,5.43,19.57,78.3%,OPEN_SLOW,20,Z1
DATA,16491,5.72,19.28,77.1%,OPEN_SLOW,20,Z1
DATA,16749,6.60,18.40,73.6%,OPEN_SLOW,20,Z1
DATA,17008,6.58,18.42,73.7%,OPEN_SLOW,20,Z1
DATA,17266,6.64,18.36,73.4%,OPEN_SLOW,20,Z1
DATA,17524,6.52,18.48,73.9%,OPEN_SLOW,20,Z1
DATA,17783,6.49,18.51,74.0%,OPEN_SLOW,20,Z1
DATA,18041,6.32,18.68,74.7%,OPEN_SLOW,20,Z1
DATA,18299,6.37,18.63,74.5%,OPEN_SLOW,20,Z1
DATA,18557,6.35,18.65,74.6%,OPEN_SLOW,20,Z1
DATA,18816,6.43,18.57,74.3%,OPEN_SLOW,20,Z1
DATA,19074,6.40,18.60,74.4%,OPEN_SLOW,20,Z1
DATA,19332,6.27,18.73,74.9%,OPEN_SLOW,20,Z1
DATA,19591,6.43,18.57,74.3%,OPEN_SLOW,20,Z1
DATA,19849,6.38,18.62,74.5%,OPEN_SLOW,20,Z1
DATA,20107,6.35,18.65,74.6%,OPEN_SLOW,20,Z1
DATA,20366,6.37,18.63,74.5%,OPEN_SLOW,20,Z1
DATA,20624,6.40,18.60,74.4%,OPEN_SLOW,20,Z1
DATA,20883,6.50,18.50,74.0%,OPEN_SLOW,20,Z1
DATA,21141,6.64,18.36,73.5%,OPEN_SLOW,20,Z1
DATA,21399,6.59,18.41,73.7%,OPEN_SLOW,20,Z1
BRIDGING #4 @6.60g hammer
DATA,21657,6.60,18.40,73.6%,OPEN_SLOW,20,Z1
DATA,21916,6.58,18.42,73.7%,OPEN_SLOW,20,Z1
DATA,22174,6.54,18.46,73.8%,OPEN_SLOW,20,Z1
DATA,22432,6.57,18.43,73.7%,OPEN_SLOW,20,Z1
DATA,22690,6.74,18.26,73.1%,OPEN_SLOW,20,Z1
DATA,22949,7.08,17.92,71.7%,OPEN_SLOW,20,Z1
DATA,23207,7.03,17.97,71.9%,OPEN_SLOW,20,Z1
DATA,23465,7.07,17.93,71.7%,OPEN_SLOW,20,Z1
DATA,23724,7.06,17.94,71.8%,OPEN_SLOW,20,Z1
DATA,23982,7.07,17.93,71.7%,OPEN_SLOW,20,Z1
DATA,24240,7.03,17.97,71.9%,OPEN_SLOW,20,Z1
DATA,24498,7.05,17.95,71.8%,OPEN_SLOW,20,Z1
BRIDGING #5 @7.02g hammer
DATA,24757,7.02,17.98,71.9%,OPEN_SLOW,20,1
DATA,25015,7.06,17.94,71.7%,OPEN_SLOW,20,Z1
DATA,25273,7.04,17.96,71.8%,OPEN_SLOW,20,Z1
DATA,25532,7.03,17.97,71.9%,OPEN_SLOW,20,Z1
DATA,25790,7.34,17.66,70.6%,OPEN_SLOW,20,Z1
DATA,26048,7.76,17.24,69.0%,OPEN_SLOW,20,Z1
DATA,26306,7.69,17.31,69.2%,OPEN_SLOW,20,Z1
DATA,26565,7.68,17.32,69.3%,OPEN_SLOW,20,Z1
DATA,26823,7.67,17.33,69.3%,OPEN_SLOW,20,Z1
DATA,27081,7.73,17.27,69.1%,OPEN_SLOW,20,Z1
DATA,27340,7.73,17.27,69.1%,OPEN_SLOW,20,Z1
DATA,27598,8.47,16.53,66.1%,OPEN_SLOW,20,Z1
DATA,27856,8.46,16.54,66.1%,OPEN_SLOW,20,Z1
DATA,28115,8.49,16.51,66.0%,OPEN_SLOW,20,Z1
DATA,28373,8.43,16.57,66.3%,OPEN_SLOW,20,Z1
DATA,28631,8.44,16.56,66.3%,OPEN_SLOW,20,Z1
DATA,28890,8.44,16.56,66.2%,OPEN_SLOW,20,Z1
DATA,29148,8.45,16.55,66.2%,OPEN_SLOW,20,Z1
DATA,29406,8.43,16.57,66.3%,OPEN_SLOW,20,Z1
DATA,29664,8.45,16.55,66.2%,OPEN_SLOW,20,Z1
DATA,29923,8.40,16.60,66.4%,OPEN_SLOW,20,Z1
DATA,30181,8.41,16.59,66.4%,OPEN_SLOW,20,Z1
DATA,30439,8.41,16.59,66.4%,OPEN_SLOW,20,Z1
DATA,30698,8.40,16.60,66.4%,OPEN_SLOW,20,Z1
BRIDGING #6 @8.42g hammer
DATA,30956,8.42,16.58,66.3%,OPEN_SLOW,20,Z1
DATA,31215,8.42,16.58,66.3%,OPEN_SLOW,20,Z1
DATA,31473,8.41,16.59,66.3%,OPEN_SLOW,20,Z1
DATA,31731,8.41,16.59,66.4%,OPEN_SLOW,20,Z1
DATA,31989,8.94,16.06,64.2%,OPEN_SLOW,20,Z1
DATA,32247,9.87,15.13,60.5%,OPEN_SLOW,20,Z1
DATA,32506,9.79,15.21,60.8%,OPEN_SLOW,20,Z1
DATA,32764,9.79,15.21,60.9%,OPEN_SLOW,20,Z1
DATA,33022,9.76,15.24,60.9%,OPEN_SLOW,20,Z1
DATA,33281,9.86,15.14,60.6%,OPEN_SLOW,20,Z1
DATA,33539,9.95,15.05,60.2%,OPEN_SLOW,20,Z1
DATA,33797,9.96,15.04,60.2%,OPEN_SLOW,20,Z1
DATA,34055,9.82,15.18,60.7%,OPEN_SLOW,20,Z1
DATA,34314,9.81,15.19,60.8%,OPEN_SLOW,20,Z1
DATA,34572,9.85,15.15,60.6%,OPEN_SLOW,20,Z1
DATA,34831,9.73,15.27,61.1%,OPEN_SLOW,20,Z1
DATA,35089,9.59,15.41,61.7%,OPEN_SLOW,20,Z1
DATA,35347,9.78,15.22,60.9%,OPEN_SLOW,20,Z1
DATA,35606,9.63,15.37,61.5%,OPEN_SLOW,20,Z1
DATA,35864,9.66,15.34,61.4%,OPEN_SLOW,20,Z1
DATA,36122,9.83,15.17,60.7%,OPEN_SLOW,20,Z1
DATA,36380,9.84,15.16,60.6%,OPEN_SLOW,20,Z1
DATA,36639,9.71,15.29,61.1%,OPEN_SLOW,20,Z1
DATA,36897,9.67,15.33,61.3%,OPEN_SLOW,20,Z1
BRIDGING #7 @9.65g hammer
DATA,37155,9.65,15.35,61.4%,OPEN_SLOW,20,Z1
DATA,37414,9.97,15.03,60.1%,OPEN_SLOW,20,Z1
DATA,37672,10.04,14.96,59.8%,OPEN_SLOW,20,Z1
DATA,37930,9.95,15.05,60.2%,OPEN_SLOW,20,Z1
DATA,38189,10.56,14.44,57.7%,OPEN_SLOW,20,Z1
DATA,38447,11.80,13.20,52.8%,OPEN_SLOW,20,Z1
DATA,38705,11.68,13.32,53.3%,OPEN_SLOW,20,Z1
DATA,38963,11.70,13.30,53.2%,OPEN_SLOW,20,Z1
DATA,39222,11.72,13.28,53.1%,OPEN_SLOW,20,Z1
DATA,39480,11.72,13.28,53.1%,OPEN_SLOW,20,Z1
DATA,39738,11.77,13.23,52.9%,OPEN_SLOW,20,Z1
DATA,39997,11.92,13.08,52.3%,OPEN_SLOW,20,Z1
DATA,40255,11.92,13.08,52.3%,OPEN_SLOW,20,Z1
DATA,40513,11.91,13.09,52.4%,OPEN_SLOW,20,Z1
DATA,40772,11.89,13.11,52.4%,OPEN_SLOW,20,Z1
DATA,41030,11.92,13.08,52.3%,OPEN_SLOW,20,Z1
DATA,41288,11.93,13.07,52.3%,OPEN_SLOW,20,Z1
DATA,41547,11.93,13.07,52.3%,OPEN_SLOW,20,Z1
DATA,41805,11.89,13.11,52.4%,OPEN_SLOW,20,Z1
DATA,42063,11.88,13.12,52.5%,OPEN_SLOW,20,Z1
DATA,42322,11.87,13.13,52.5%,OPEN_SLOW,20,Z1
DATA,42580,11.89,13.11,52.4%,OPEN_SLOW,20,Z1
DATA,42838,11.88,13.12,52.5%,OPEN_SLOW,20,Z1
DATA,43097,11.88,13.12,52.5%,OPEN_SLOW,20,Z1
BRIDGING #8 @11.89g hammer
DATA,43355,11.89,13.11,52.4%,OPEN_SLOW,20,Z1
DATA,43614,11.91,13.09,52.4%,OPEN_SLOW,20,Z1
DATA,43872,11.86,13.14,52.6%,OPEN_SLOW,20,Z1
DATA,44130,11.90,13.10,52.4%,OPEN_SLOW,20,Z1
DATA,44388,12.38,12.62,50.5%,OPEN_SLOW,20,Z1
DATA,44646,13.40,11.60,46.4%,OPEN_SLOW,20,Z2
DATA,44905,13.42,11.58,46.3%,OPEN_SLOW,20,Z2
DATA,45163,13.42,11.58,46.3%,OPEN_SLOW,20,Z2
DATA,45421,13.41,11.59,46.3%,OPEN_SLOW,20,Z2
DATA,45680,13.45,11.55,46.2%,OPEN_SLOW,20,Z2
DATA,45938,13.45,11.55,46.2%,OPEN_SLOW,20,Z2
DATA,46196,13.78,11.22,44.9%,OPEN_SLOW,20,Z2
DATA,46454,13.80,11.20,44.8%,OPEN_SLOW,20,Z2
DATA,46713,13.81,11.19,44.7%,OPEN_SLOW,20,Z2
DATA,46971,13.78,11.22,44.9%,OPEN_SLOW,20,Z2
DATA,47230,13.78,11.22,44.9%,OPEN_SLOW,20,Z2
DATA,47488,13.76,11.24,44.9%,OPEN_SLOW,20,Z2
DATA,47746,13.78,11.22,44.9%,OPEN_SLOW,20,Z2
DATA,48005,14.28,10.72,42.9%,OPEN_SLOW,20,Z2
DATA,48263,15.21,9.79,39.2%,OPEN_SLOW,20,Z2
DATA,48521,15.05,9.95,39.8%,OPEN_SLOW,20,Z2
DATA,48779,15.03,9.97,39.9%,OPEN_SLOW,20,Z2
DATA,49038,15.17,9.83,39.3%,OPEN_SLOW,20,Z2
DATA,49296,15.30,9.70,38.8%,OPEN_SLOW,20,Z2
DATA,49555,15.36,9.64,38.6%,OPEN_SLOW,20,Z2
DATA,49813,15.23,9.77,39.1%,OPEN_SLOW,20,Z2
DATA,50071,15.83,9.17,36.7%,OPEN_SLOW,20,Z2
DATA,50329,16.01,8.99,35.9%,OPEN_SLOW,20,Z2
DATA,50588,16.10,8.90,35.6%,OPEN_SLOW,20,Z2
DATA,50846,16.14,8.86,35.4%,OPEN_SLOW,20,Z2
DATA,51104,16.19,8.81,35.2%,OPEN_SLOW,20,Z2
DATA,51363,16.16,8.84,35.4%,OPEN_SLOW,20,Z2
DATA,51621,16.07,8.93,35.7%,OPEN_SLOW,20,Z2
DATA,51880,16.27,8.73,34.9%,OPEN_SLOW,20,Z2
DATA,52138,16.16,8.84,35.4%,OPEN_SLOW,20,Z2
DATA,52396,16.11,8.89,35.5%,OPEN_SLOW,20,Z2
DATA,52654,16.11,8.89,35.5%,OPEN_SLOW,20,Z2
DATA,52913,16.18,8.82,35.3%,OPEN_SLOW,20,Z2
DATA,53171,16.14,8.86,35.5%,OPEN_SLOW,20,Z2
DATA,53429,16.13,8.87,35.5%,OPEN_SLOW,20,Z2
DATA,53688,16.21,8.79,35.2%,OPEN_SLOW,20,Z2
DATA,53946,16.21,8.79,35.2%,OPEN_SLOW,20,Z2
DATA,54204,16.20,8.80,35.2%,OPEN_SLOW,20,Z2
DATA,54463,16.21,8.79,35.2%,OPEN_SLOW,20,Z2
DATA,54721,16.19,8.81,35.2%,OPEN_SLOW,20,Z2
DATA,54979,16.19,8.81,35.3%,OPEN_SLOW,20,Z2
DATA,55238,16.18,8.82,35.3%,OPEN_SLOW,20,Z2
DATA,55496,16.24,8.76,35.0%,OPEN_SLOW,20,Z2
BRIDGING #9 @16.21g hammer
DATA,55754,16.21,8.79,35.2%,OPEN_SLOW,20,Z2
DATA,56013,16.29,8.71,34.8%,OPEN_SLOW,20,Z2
DATA,56271,16.21,8.79,35.2%,OPEN_SLOW,20,Z2
DATA,56529,16.21,8.79,35.1%,OPEN_SLOW,20,Z2
DATA,56787,18.01,6.99,28.0%,OPEN_SLOW,20,Z2
DATA,57046,19.75,5.25,21.0%,OPEN_SLOW,20,Z2
DATA,57304,19.57,5.43,21.7%,OPEN_SLOW,20,Z2
DATA,57562,19.54,5.46,21.8%,OPEN_SLOW,20,Z2
DATA,57821,19.57,5.43,21.7%,OPEN_SLOW,20,Z2
DATA,58079,19.56,5.44,21.8%,OPEN_SLOW,20,Z2
DATA,58337,19.58,5.42,21.7%,OPEN_SLOW,20,Z2
DATA,58596,19.70,5.30,21.2%,OPEN_SLOW,20,Z2
DATA,58854,19.71,5.29,21.2%,OPEN_SLOW,20,Z2
DATA,59112,19.71,5.29,21.2%,OPEN_SLOW,20,Z2
DATA,59371,19.73,5.27,21.1%,OPEN_SLOW,20,Z2
DATA,59629,19.71,5.29,21.2%,OPEN_SLOW,20,Z2
DATA,59887,19.73,5.27,21.1%,OPEN_SLOW,20,Z2
DATA,60146,19.76,5.24,21.0%,OPEN_SLOW,20,Z2
DATA,60404,19.75,5.25,21.0%,OPEN_SLOW,20,Z2
DATA,60662,19.75,5.25,21.0%,OPEN_SLOW,20,Z2
DATA,60921,19.77,5.23,20.9%,OPEN_SLOW,20,Z2
DATA,61179,19.72,5.28,21.1%,OPEN_SLOW,20,Z2
DATA,61437,19.73,5.27,21.1%,OPEN_SLOW,20,Z2
DATA,61696,19.69,5.31,21.2%,OPEN_SLOW,20,Z2
BRIDGING #10 @19.69g hammer
DATA,61954,19.69,5.31,21.2%,OPEN_SLOW,20,Z2
DATA,62213,19.72,5.28,21.1%,OPEN_SLOW,20,Z2
DATA,62471,19.74,5.26,21.0%,OPEN_SLOW,20,Z2
DATA,62729,19.75,5.25,21.0%,OPEN_SLOW,20,Z2
DATA,62987,20.54,4.46,17.8%,OPEN_SLOW,20,Z2
DATA,63245,22.73,2.27,9.1%,OPEN_SLOW,20,Z3
DATA,63504,22.79,2.21,8.8%,OPEN_SLOW,20,Z3
DATA,63762,22.75,2.25,9.0%,OPEN_SLOW,20,Z3
DATA,64020,22.78,2.22,8.9%,OPEN_SLOW,20,Z3
DATA,64279,22.79,2.21,8.8%,OPEN_SLOW,20,Z3
DATA,64537,22.80,2.20,8.8%,OPEN_SLOW,20,Z3
DATA,64795,22.98,2.02,8.1%,OPEN_SLOW,20,Z3
DATA,65053,23.21,1.79,7.1%,OPEN_SLOW,20,Z3
DATA,65312,23.19,1.81,7.3%,OPEN_SLOW,20,Z3
DATA,65570,23.27,1.73,6.9%,OPEN_SLOW,20,Z3
DATA,65829,23.08,1.92,7.7%,OPEN_SLOW,20,Z3
DATA,66087,23.13,1.87,7.5%,OPEN_SLOW,20,Z3
DATA,66345,23.09,1.91,7.6%,OPEN_SLOW,20,Z3
DATA,66604,23.63,1.37,5.5%,OPEN_SLOW,20,Z3
DATA,66862,24.21,0.79,3.2%,OPEN_SLOW,20,Z3
DATA,67120,24.41,0.59,2.4%,OPEN_SLOW,20,Z3
DATA,67379,24.39,0.61,2.4%,OPEN_SLOW,20,Z3
DATA,67637,24.19,0.81,3.2%,OPEN_SLOW,20,Z3
DATA,67895,24.09,0.91,3.6%,OPEN_SLOW,20,Z3
DATA,68154,24.19,0.81,3.3%,OPEN_SLOW,20,Z3
DATA,68412,24.20,0.80,3.2%,OPEN_SLOW,20,Z3
DATA,68670,24.53,0.47,1.9%,OPEN_SLOW,20,Z3
=== SUMMARY TRIAL ===
Controller: Manual Presisi
TrialNo: 9
Setpoint_g: 25.00
EarlyStop_g: 0.40
StopTarget_g: 24.60
FinalMass_g: 24.84
FinalError_g: -0.16
FinalError_pct: -0.65
Duration_ms: 69187
Duration_s: 69.19
TimeTo90_ms: 63245
RiseTime_10_90_ms: 55795
SettlingTime_ms: 66862
MaxMass_g: 24.84
MaxOvershoot_g: 0.00
MaxOvershoot_pct: 0.00
BridgingCount: 10
Status: AKURAT
Valid: TRUE
StopReason: TARGET
=== TRIAL END ===
r=reset | g=ulangi | c=parameter
