======== PARAMETER AKTIF ========
[SKENARIO 2 - OPEN LOOP PRESISI]
Setpoint   : 20.0g
Sudut      : 20deg (tetap, open loop presisi)
EARLY_STOP : SP - 0.40g
STOP saat  : 19.60g
TIMEOUT    : 120s (diperpanjang)
Mode       : Tidak ada kontrol — servo minimum dari awal
=================================
RESET. Servo tutup. Tare selesai. Siap.
=== TRIAL START ===
Controller: Manual Presisi
TrialNo: 4
Setpoint_g: 20.00
EarlyStop_g: 0.40
StopTarget_g: 19.60
Servo_deg: 20
DataFormat: DATA,ms,mass_g,error_g,error_pct,mode,servo_deg,zone
DATA,37665,18.52,1.48,7.4%,OPEN_SLOW,20,Z3
DATA,37923,18.49,1.51,7.6%,OPEN_SLOW,20,Z3
DATA,38182,18.53,1.47,7.3%,OPEN_SLOW,20,Z3
DATA,38440,18.49,1.51,7.5%,OPEN_SLOW,20,Z3
DATA,38698,18.48,1.52,7.6%,OPEN_SLOW,20,Z3
DATA,38956,18.53,1.47,7.3%,OPEN_SLOW,20,Z3
DATA,39215,18.54,1.46,7.3%,OPEN_SLOW,20,Z3
DATA,39473,18.51,1.49,7.4%,OPEN_SLOW,20,Z3
DATA,39731,18.80,1.20,6.0%,OPEN_SLOW,20,Z3
DATA,39989,19.20,0.80,4.0%,OPEN_SLOW,20,Z3
DATA,40248,19.20,0.80,4.0%,OPEN_SLOW,20,Z3
DATA,40506,19.17,0.83,4.1%,OPEN_SLOW,20,Z3
DATA,40764,19.22,0.78,3.9%,OPEN_SLOW,20,Z3
DATA,41023,19.16,0.84,4.2%,OPEN_SLOW,20,Z3
DATA,41281,19.12,0.88,4.4%,OPEN_SLOW,20,Z3
DATA,41539,19.03,0.97,4.8%,OPEN_SLOW,20,Z3
DATA,41797,19.11,0.89,4.4%,OPEN_SLOW,20,Z3
DATA,42056,19.24,0.76,3.8%,OPEN_SLOW,20,Z3
DATA,42314,19.19,0.81,4.1%,OPEN_SLOW,20,Z3
DATA,42572,19.25,0.75,3.7%,OPEN_SLOW,20,Z3
DATA,42830,19.40,0.60,3.0%,OPEN_SLOW,20,Z3
DATA,43089,19.22,0.78,3.9%,OPEN_SLOW,20,Z3
DATA,43347,19.11,0.89,4.5%,OPEN_SLOW,20,Z3
DATA,43605,19.17,0.83,4.2%,OPEN_SLOW,20,Z3
DATA,43864,19.35,0.65,3.3%,OPEN_SLOW,20,Z3
=== SUMMARY TRIAL ===
Controller: Manual Presisi
TrialNo: 7
Setpoint_g: 20.00
EarlyStop_g: 0.40
StopTarget_g: 19.60
FinalMass_g: 20.34
FinalError_g: 0.34
FinalError_pct: 1.72
Duration_ms: 44380
Duration_s: 44.38
TimeTo90_ms: 35341
RiseTime_10_90_ms: 28150
SettlingTime_ms: 39989
MaxMass_g: 20.34
MaxOvershoot_g: 0.34
MaxOvershoot_pct: 1.72
BridgingCount: 4
Status: AKURAT
Valid: TRUE
StopReason: TARGET
=== TRIAL END ===
r=reset | g=ulangi | c=parameter
