======== PARAMETER AKTIF (Fixed PID) ========
Setpoint   : 20.0g
Kp         : 2.50
Ki         : 0.150
Kd         : 0.030
IntMax     : 30.0
SUDUT_MIN  : 20deg
SUDUT_BUKA : 40deg
EARLY_STOP : SP - 0.40g
STOP saat  : 19.6g
HAMMER_TH  : error > 3.0g
=================================================
RESET. Servo tutup. Tare selesai. Siap.
=== TRIAL START ===
Controller: Fixed PID
TrialNo: 8
Setpoint_g: 20.00
EarlyStop_g: 0.40
StopTarget_g: 19.60
Kp: 2.500
Ki: 0.150
Kd: 0.030
IntMax: 30.00
ServoMin_deg: 20
ServoMax_deg: 40
HammerThreshold_g: 3.00
Sampling_ms: 100
DataFormat: DATA,ms,mass_g,error_g,error_pct,output,servo_deg,zone,I,D,bridging_count
DATA,18034,12.24,7.76,38.8,23.9,24,Z2,30.000,-0.307,1
DATA,18293,12.23,7.77,38.9,23.9,24,Z2,30.000,0.122,1
BRIDGING #2 @12.19g hammer
DATA,18551,12.19,7.81,39.1,24.0,24,Z2,30.000,0.385,2
DATA,18809,12.19,7.81,39.0,24.0,24,Z2,30.000,-0.030,2
DATA,19067,12.18,7.82,39.1,24.0,24,Z2,30.000,0.096,2
DATA,19326,12.21,7.79,39.0,24.0,24,Z2,30.000,-0.226,2
DATA,19584,12.40,7.60,38.0,23.4,24,Z2,30.000,-1.942,2
DATA,19842,13.00,7.00,35.0,21.8,24,Z2,30.000,-6.049,2
DATA,20100,13.06,6.94,34.7,21.8,24,Z2,30.000,-0.577,2
DATA,20358,13.10,6.90,34.5,21.7,24,Z2,30.000,-0.418,2
DATA,20616,13.05,6.95,34.8,21.9,24,Z2,30.000,0.577,2
DATA,20875,13.08,6.92,34.6,21.8,24,Z2,30.000,-0.300,2
DATA,21133,13.02,6.98,34.9,22.0,24,Z2,30.000,0.544,2
DATA,21391,13.07,6.93,34.6,21.8,24,Z2,30.000,-0.496,2
DATA,21649,13.20,6.80,34.0,21.5,24,Z2,30.000,-1.239,2
DATA,21908,13.13,6.87,34.4,21.7,24,Z2,30.000,0.659,2
DATA,22166,13.20,6.80,34.0,21.5,24,Z2,30.000,-0.740,2
DATA,22424,13.09,6.91,34.5,21.8,24,Z2,30.000,1.125,2
DATA,22682,13.17,6.83,34.1,21.5,24,Z2,30.000,-0.840,2
DATA,22941,13.20,6.80,34.0,21.5,24,Z2,30.000,-0.270,2
DATA,23199,13.15,6.85,34.3,21.7,24,Z2,30.000,0.555,2
DATA,23457,13.18,6.82,34.1,21.5,24,Z2,30.000,-0.315,2
DATA,23715,13.04,6.96,34.8,21.9,24,Z2,30.000,1.373,2
DATA,23973,13.04,6.96,34.8,21.9,24,Z2,30.000,-0.019,2
DATA,24232,13.12,6.88,34.4,21.7,24,Z2,30.000,-0.773,2
DATA,24490,13.16,6.84,34.2,21.6,24,Z2,30.000,-0.377,2
BRIDGING #3 @13.11g hammer
DATA,24748,13.11,6.89,34.4,21.7,24,Z2,30.000,0.451,3
DATA,25006,13.07,6.93,34.7,21.8,24,Z2,30.000,0.452,3
DATA,25264,13.03,6.97,34.8,21.9,24,Z2,30.000,0.344,3
DATA,25523,13.08,6.92,34.6,21.8,24,Z2,30.000,-0.455,3
DATA,25781,13.38,6.62,33.1,21.0,23,Z2,30.000,-3.038,3
DATA,26039,13.68,6.32,31.6,20.2,23,Z2,30.000,-2.937,3
DATA,26297,13.69,6.31,31.6,20.3,23,Z2,30.000,-0.137,3
DATA,26555,13.68,6.32,31.6,20.3,23,Z2,30.000,0.122,3
DATA,26813,13.73,6.27,31.4,20.2,23,Z2,30.000,-0.496,3
DATA,27072,13.67,6.33,31.6,20.3,23,Z2,30.000,0.551,3
DATA,27330,13.71,6.29,31.4,20.2,23,Z2,30.000,-0.400,3
DATA,27588,14.53,5.47,27.3,17.9,23,Z2,30.000,-8.187,3
DATA,27846,15.10,4.90,24.5,16.6,23,Z2,30.000,-5.645,3
DATA,28104,15.03,4.97,24.9,17.0,23,Z2,30.000,0.677,3
DATA,28363,15.04,4.96,24.8,16.9,23,Z2,30.000,-0.133,3
DATA,28621,15.04,4.96,24.8,16.9,23,Z2,30.000,0.041,3
DATA,28879,15.05,4.95,24.7,16.9,23,Z2,30.000,-0.159,3
DATA,29137,14.99,5.01,25.0,17.0,23,Z2,30.000,0.592,3
DATA,29396,15.07,4.93,24.7,16.8,23,Z2,30.000,-0.729,3
DATA,29654,15.08,4.92,24.6,16.8,23,Z2,30.000,-0.137,3
DATA,29912,15.13,4.87,24.3,16.6,23,Z2,30.000,-0.548,3
DATA,30170,15.21,4.79,23.9,16.4,23,Z2,30.000,-0.803,3
DATA,30428,14.93,5.07,25.4,17.3,23,Z2,30.000,2.860,3
DATA,30687,15.02,4.98,24.9,16.9,23,Z2,30.000,-0.917,3
BRIDGING #4 @15.17g hammer
DATA,30945,15.17,4.83,24.2,16.5,23,Z2,30.000,-1.476,4
DATA,31203,15.07,4.93,24.7,16.9,23,Z2,30.000,0.991,4
DATA,31461,14.94,5.06,25.3,17.2,23,Z2,30.000,1.247,4
DATA,31719,15.03,4.97,24.8,16.9,23,Z2,30.000,-0.895,4
DATA,31977,15.54,4.46,22.3,15.5,22,Z2,30.000,-5.050,4
DATA,32236,17.87,2.13,10.6,9.1,21,Z3,30.000,-23.345,4
--------------------------------------------
STOP       : TARGET
Setpoint   : 20.0g
Massa akhir: 19.58g
Error akhir: -0.42g
Error%     : -2.1%
Durasi     : 33956ms
Bridging   : 4x
STATUS     : AKURAT
=== SUMMARY TRIAL ===
Controller: Fixed PID
TrialNo: 8
Setpoint_g: 20.00
EarlyStop_g: 0.40
StopTarget_g: 19.60
Kp: 2.500
Ki: 0.150
Kd: 0.030
IntMax: 30.00
ServoMin_deg: 20
ServoMax_deg: 40
HammerThreshold_g: 3.00
FinalMass_g: 19.58
FinalError_g: -0.42
FinalError_pct: -2.08
Duration_ms: 33956
Duration_s: 33.96
TimeTo90_ms: 32494
RiseTime_10_90_ms: 31760
TimeToTolerance_ms: 32494
SettlingTime_ms: 32494
SettlingTol_pct: 5.00
SettlingTol_g: 1.00
MaxMass_g: 19.70
MaxOvershoot_g: 0.00
MaxOvershoot_pct: 0.00
BridgingCount: 4
Status: AKURAT
Valid: TRUE
StopReason: TARGET
=== TRIAL END ===
--------------------------------------------
r=reset | g=ulangi | c=parameter
