======== PARAMETER AKTIF (Fixed PID) ========
Setpoint   : 20.0g
Kp         : 2.50
Ki         : 0.150
Kd         : 0.030
IntMax     : 30.0
SUDUT_MIN  : 20deg
SUDUT_BUKA : 40deg
EARLY_STOP : SP - 0.40g
STOP saat  : 19.6g
HAMMER_TH  : error > 3.0g
=================================================
RESET. Servo tutup. Tare selesai. Siap.
=== TRIAL START ===
Controller: Fixed PID
TrialNo: 2
Setpoint_g: 20.00
EarlyStop_g: 0.40
StopTarget_g: 19.60
Kp: 2.500
Ki: 0.150
Kd: 0.030
IntMax: 30.00
ServoMin_deg: 20
ServoMax_deg: 40
HammerThreshold_g: 3.00
Sampling_ms: 100
DataFormat: DATA,ms,mass_g,error_g,error_pct,output,servo_deg,zone,I,D,bridging_count
DATA,7188,7.22,12.78,63.9,36.5,27,Z1,30.000,0.370,0
DATA,7446,7.02,12.98,64.9,37.0,27,Z1,30.000,2.046,0
DATA,7705,7.01,12.99,65.0,37.0,27,Z1,30.000,0.129,0
DATA,7963,7.02,12.98,64.9,37.0,27,Z1,30.000,-0.111,0
DATA,8221,7.00,13.00,65.0,37.0,27,Z1,30.000,0.166,0
DATA,8479,7.09,12.91,64.6,36.8,27,Z1,30.000,-0.869,0
DATA,8737,7.47,12.53,62.7,35.7,26,Z1,30.000,-3.781,0
DATA,8995,7.70,12.30,61.5,35.2,26,Z1,30.000,-2.349,0
DATA,9253,7.70,12.30,61.5,35.3,26,Z1,30.000,0.029,0
DATA,9512,7.72,12.28,61.4,35.2,26,Z1,30.000,-0.196,0
DATA,9770,7.72,12.28,61.4,35.2,26,Z1,30.000,-0.048,0
DATA,10028,7.74,12.26,61.3,35.1,26,Z1,30.000,-0.229,0
DATA,10286,7.75,12.25,61.3,35.1,26,Z1,30.000,-0.029,0
DATA,10544,7.70,12.30,61.5,35.3,26,Z1,30.000,0.499,0
DATA,10802,7.74,12.26,61.3,35.1,26,Z1,30.000,-0.426,0
DATA,11061,7.71,12.29,61.5,35.2,26,Z1,30.000,0.344,0
DATA,11319,7.75,12.25,61.3,35.1,26,Z1,30.000,-0.426,0
DATA,11577,7.80,12.20,61.0,35.0,26,Z1,30.000,-0.503,0
DATA,11835,7.85,12.15,60.7,34.9,26,Z1,30.000,-0.514,0
DATA,12093,7.85,12.15,60.8,34.9,26,Z1,30.000,0.011,0
BRIDGING #1 @7.89g hammer
DATA,12352,7.89,12.11,60.5,34.7,26,Z1,30.000,-0.459,1
DATA,12610,8.09,11.91,59.5,34.2,26,Z1,30.000,-1.983,1
DATA,12868,8.09,11.91,59.6,34.3,26,Z1,30.000,0.055,1
DATA,13126,8.18,11.82,59.1,34.0,26,Z1,30.000,-0.910,1
DATA,13384,8.01,11.99,59.9,34.5,26,Z1,30.000,1.665,1
DATA,13642,8.35,11.65,58.2,33.5,26,Z1,30.000,-3.422,1
DATA,13900,8.29,11.71,58.6,33.8,26,Z1,30.000,0.662,1
DATA,14158,8.59,11.41,57.0,32.9,26,Z1,30.000,-3.056,1
DATA,14417,8.36,11.64,58.2,33.7,26,Z1,30.000,2.364,1
DATA,14675,8.52,11.48,57.4,33.1,26,Z1,30.000,-1.650,1
DATA,14933,8.44,11.56,57.8,33.4,26,Z1,30.000,0.821,1
DATA,15191,8.40,11.60,58.0,33.5,26,Z1,30.000,0.396,1
BRIDGING #2 @8.38g hammer
DATA,15449,8.38,11.62,58.1,33.5,26,Z1,30.000,0.159,2
DATA,15708,8.32,11.68,58.4,33.7,26,Z1,30.000,0.647,2
DATA,15966,8.33,11.67,58.4,33.7,26,Z1,30.000,-0.052,2
DATA,16224,8.29,11.71,58.5,33.8,26,Z1,30.000,0.326,2
DATA,16482,8.25,11.75,58.7,33.9,26,Z1,30.000,0.385,2
DATA,16740,8.27,11.73,58.6,33.8,26,Z1,30.000,-0.200,2
DATA,16998,8.25,11.75,58.8,33.9,26,Z1,30.000,0.244,2
DATA,17256,8.28,11.72,58.6,33.8,26,Z1,30.000,-0.329,2
DATA,17514,8.29,11.71,58.5,33.8,26,Z1,30.000,-0.111,2
DATA,17773,8.32,11.68,58.4,33.7,26,Z1,30.000,-0.300,2
DATA,18031,8.30,11.70,58.5,33.8,26,Z1,30.000,0.266,2
DATA,18289,8.29,11.71,58.5,33.8,26,Z1,30.000,0.070,2
BRIDGING #3 @8.29g hammer
DATA,18547,8.29,11.71,58.5,33.8,26,Z1,30.000,-0.029,3
DATA,18806,8.30,11.70,58.5,33.7,26,Z1,30.000,-0.089,3
DATA,19063,8.33,11.67,58.3,33.7,26,Z1,30.000,-0.311,3
DATA,19322,8.31,11.69,58.4,33.7,26,Z1,30.000,0.229,3
DATA,19579,8.77,11.23,56.1,32.4,26,Z1,30.000,-4.609,3
DATA,19838,10.39,9.61,48.1,28.0,25,Z2,30.000,-16.160,3
DATA,20096,10.24,9.76,48.8,28.9,25,Z2,30.000,1.446,3
DATA,20354,10.25,9.75,48.8,28.9,25,Z2,30.000,-0.041,3
DATA,20612,10.19,9.81,49.0,29.0,25,Z2,30.000,0.551,3
DATA,20870,10.22,9.78,48.9,28.9,25,Z2,30.000,-0.285,3
DATA,21129,10.25,9.75,48.8,28.9,25,Z2,30.000,-0.270,3
DATA,21387,10.46,9.54,47.7,28.3,25,Z2,30.000,-2.123,3
DATA,21645,10.42,9.58,47.9,28.5,25,Z2,30.000,0.359,3
DATA,21903,10.35,9.65,48.2,28.6,25,Z2,30.000,0.729,3
DATA,22161,10.39,9.61,48.0,28.5,25,Z2,30.000,-0.407,3
DATA,22420,10.63,9.37,46.9,27.9,25,Z2,30.000,-2.368,3
DATA,22678,10.34,9.66,48.3,28.7,25,Z2,30.000,2.863,3
DATA,22936,10.28,9.72,48.6,28.8,25,Z2,30.000,0.647,3
DATA,23194,10.36,9.64,48.2,28.6,25,Z2,30.000,-0.862,3
DATA,23452,11.68,8.32,41.6,24.9,24,Z2,30.000,-13.167,3
DATA,23710,12.12,7.88,39.4,24.1,24,Z2,30.000,-4.440,3
DATA,23969,12.16,7.84,39.2,24.1,24,Z2,30.000,-0.340,3
DATA,24227,12.20,7.80,39.0,24.0,24,Z2,30.000,-0.411,3
DATA,24485,12.04,7.96,39.8,24.4,24,Z2,30.000,1.583,3
DATA,24743,12.04,7.96,39.8,24.4,24,Z2,30.000,-0.003,3
DATA,25001,12.03,7.97,39.9,24.4,24,Z2,30.000,0.126,3
DATA,25259,12.22,7.78,38.9,23.9,24,Z2,30.000,-1.912,3
DATA,25518,12.39,7.61,38.1,23.5,24,Z2,30.000,-1.698,3
DATA,25776,12.38,7.62,38.1,23.6,24,Z2,30.000,0.140,3
DATA,26034,12.36,7.64,38.2,23.6,24,Z2,30.000,0.200,3
DATA,26292,12.38,7.62,38.1,23.5,24,Z2,30.000,-0.289,3
DATA,26550,12.37,7.63,38.1,23.6,24,Z2,30.000,0.093,3
DATA,26808,12.40,7.60,38.0,23.5,24,Z2,30.000,-0.255,3
DATA,27067,12.38,7.62,38.1,23.5,24,Z2,30.000,0.166,3
DATA,27325,12.58,7.42,37.1,23.0,24,Z2,30.000,-1.979,3
DATA,27583,12.76,7.24,36.2,22.5,24,Z2,30.000,-1.787,3
DATA,27841,12.76,7.24,36.2,22.6,24,Z2,30.000,0.015,3
DATA,28099,12.74,7.26,36.3,22.7,24,Z2,30.000,0.189,3
DATA,28358,12.76,7.24,36.2,22.6,24,Z2,30.000,-0.166,3
DATA,28616,12.77,7.23,36.1,22.6,24,Z2,30.000,-0.155,3
DATA,28874,12.82,7.18,35.9,22.4,24,Z2,30.000,-0.437,3
DATA,29132,12.82,7.18,35.9,22.5,24,Z2,30.000,-0.022,3
DATA,29390,12.83,7.17,35.8,22.4,24,Z2,30.000,-0.148,3
DATA,29649,13.11,6.89,34.4,21.6,24,Z2,30.000,-2.819,3
DATA,29907,12.96,7.04,35.2,22.1,24,Z2,30.000,1.502,3
DATA,30165,12.89,7.11,35.5,22.3,24,Z2,30.000,0.695,3
DATA,30423,12.64,7.36,36.8,23.0,24,Z2,30.000,2.586,3
DATA,30681,12.88,7.12,35.6,22.2,24,Z2,30.000,-2.423,3
BRIDGING #4 @13.12g hammer
DATA,30939,13.12,6.88,34.4,21.6,24,Z2,30.000,-2.460,4
DATA,31198,13.07,6.93,34.7,21.8,24,Z2,30.000,0.559,4
DATA,31456,12.90,7.10,35.5,22.3,24,Z2,30.000,1.687,4
DATA,31714,12.63,7.37,36.8,23.0,24,Z2,30.000,2.679,4
DATA,31972,13.09,6.91,34.6,21.6,24,Z2,30.000,-4.565,4
DATA,32230,13.44,6.56,32.8,20.8,23,Z2,30.000,-3.474,4
DATA,32488,13.46,6.54,32.7,20.8,23,Z2,30.000,-0.222,4
DATA,32746,13.39,6.61,33.1,21.0,24,Z2,30.000,0.699,4
DATA,33004,13.41,6.59,33.0,21.0,23,Z2,30.000,-0.181,4
DATA,33263,13.41,6.59,32.9,21.0,23,Z2,30.000,-0.041,4
DATA,33521,13.39,6.61,33.0,21.0,24,Z2,30.000,0.174,4
DATA,33779,13.66,6.34,31.7,20.3,23,Z2,30.000,-2.653,4
DATA,34037,13.67,6.33,31.6,20.3,23,Z2,30.000,-0.163,4
DATA,34295,13.71,6.29,31.4,20.2,23,Z2,30.000,-0.400,4
DATA,34553,13.68,6.32,31.6,20.3,23,Z2,30.000,0.300,4
DATA,34812,13.68,6.32,31.6,20.3,23,Z2,30.000,0.018,4
DATA,35070,13.71,6.29,31.4,20.2,23,Z2,30.000,-0.285,4
DATA,35328,13.74,6.26,31.3,20.1,23,Z2,30.000,-0.259,4
DATA,35586,14.35,5.65,28.3,18.5,23,Z2,30.000,-6.086,4
DATA,35844,14.83,5.17,25.8,17.3,23,Z2,30.000,-4.865,4
DATA,36102,14.79,5.21,26.1,17.5,23,Z2,30.000,0.426,4
DATA,36361,14.80,5.20,26.0,17.5,23,Z2,30.000,-0.100,4
DATA,36619,14.83,5.17,25.9,17.4,23,Z2,30.000,-0.274,4
DATA,36877,14.81,5.19,26.0,17.5,23,Z2,30.000,0.200,4
DATA,37135,14.79,5.21,26.0,17.5,23,Z2,30.000,0.133,4
DATA,37393,14.82,5.18,25.9,17.5,23,Z2,30.000,-0.229,4
DATA,37652,15.21,4.79,24.0,16.4,23,Z2,30.000,-3.899,4
DATA,37910,15.61,4.39,21.9,15.3,22,Z2,30.000,-4.073,4
DATA,38168,15.68,4.32,21.6,15.3,22,Z2,30.000,-0.636,4
DATA,38426,15.61,4.39,21.9,15.5,22,Z2,30.000,0.666,4
DATA,38684,15.59,4.41,22.0,15.5,22,Z2,30.000,0.196,4
DATA,38942,15.61,4.39,22.0,15.5,22,Z2,30.000,-0.137,4
DATA,39201,15.71,4.29,21.5,15.2,22,Z2,30.000,-1.010,4
DATA,39459,15.66,4.34,21.7,15.4,22,Z2,30.000,0.440,4
DATA,39717,15.80,4.20,21.0,14.9,22,Z2,30.000,-1.424,4
DATA,39975,16.30,3.70,18.5,13.6,22,Z2,30.000,-4.935,4
DATA,40233,16.21,3.79,18.9,14.0,22,Z2,30.000,0.866,4
DATA,40491,16.34,3.66,18.3,13.6,22,Z2,30.000,-1.251,4
DATA,40750,16.33,3.67,18.3,13.7,22,Z2,30.000,0.033,4
DATA,41008,16.25,3.75,18.7,13.9,22,Z2,30.000,0.814,4
DATA,41266,16.23,3.77,18.9,13.9,22,Z2,30.000,0.263,4
DATA,41524,16.28,3.72,18.6,13.8,22,Z2,30.000,-0.588,4
DATA,41782,16.56,3.44,17.2,13.0,22,Z2,30.000,-2.745,4
DATA,42041,16.62,3.38,16.9,12.9,22,Z2,30.000,-0.629,4
DATA,42299,16.50,3.50,17.5,13.3,22,Z2,30.000,1.188,4
DATA,42557,16.56,3.44,17.2,13.1,22,Z2,30.000,-0.551,4
DATA,42815,16.52,3.48,17.4,13.2,22,Z2,30.000,0.377,4
DATA,43073,16.54,3.46,17.3,13.1,22,Z2,30.000,-0.200,4
BRIDGING #5 @16.50g hammer
DATA,43332,16.50,3.50,17.5,13.3,22,Z2,30.000,0.392,5
DATA,43590,16.53,3.47,17.4,13.2,22,Z2,30.000,-0.266,5
DATA,43848,16.53,3.47,17.3,13.2,22,Z2,30.000,-0.059,5
DATA,44106,16.55,3.45,17.3,13.1,22,Z2,30.000,-0.144,5
DATA,44364,16.86,3.14,15.7,12.3,22,Z2,30.000,-3.078,5
DATA,44622,17.12,2.88,14.4,11.6,22,Z3,30.000,-2.597,5
DATA,44880,17.12,2.88,14.4,11.7,22,Z3,30.000,-0.015,5
DATA,45138,17.09,2.91,14.6,11.8,22,Z3,30.000,0.292,5
DATA,45397,17.11,2.89,14.5,11.7,22,Z3,30.000,-0.211,5
DATA,45655,17.18,2.82,14.1,11.5,22,Z3,30.000,-0.736,5
DATA,45913,17.16,2.84,14.2,11.6,22,Z3,30.000,0.225,5
DATA,46171,17.07,2.93,14.6,11.9,22,Z3,30.000,0.899,5
DATA,46429,17.38,2.62,13.1,11.0,21,Z3,30.000,-3.063,5
DATA,46687,17.82,2.18,10.9,9.8,21,Z3,30.000,-4.406,5
DATA,46946,17.35,2.65,13.2,11.3,22,Z3,30.000,4.643,5
DATA,47204,17.26,2.74,13.7,11.4,22,Z3,30.000,0.925,5
DATA,47462,17.34,2.66,13.3,11.1,22,Z3,30.000,-0.766,5
DATA,47720,17.36,2.64,13.2,11.1,22,Z3,30.000,-0.192,5
DATA,47978,17.24,2.76,13.8,11.4,22,Z3,30.000,1.139,5
DATA,48236,17.23,2.77,13.9,11.4,22,Z3,30.000,0.130,5
DATA,48495,17.18,2.82,14.1,11.6,22,Z3,30.000,0.477,5
DATA,48753,17.32,2.68,13.4,11.2,22,Z3,30.000,-1.336,5
DATA,49011,17.29,2.71,13.6,11.3,22,Z3,30.000,0.296,5
DATA,49269,17.37,2.63,13.2,11.1,22,Z3,30.000,-0.832,5
DATA,49527,17.41,2.59,13.0,11.0,21,Z3,30.000,-0.388,5
DATA,49786,17.31,2.69,13.5,11.3,22,Z3,30.000,1.014,5
DATA,50044,17.27,2.73,13.7,11.3,22,Z3,30.000,0.388,5
DATA,50302,17.33,2.67,13.3,11.1,22,Z3,30.000,-0.670,5
DATA,50560,17.33,2.67,13.4,11.2,22,Z3,30.000,0.070,5
DATA,50818,17.28,2.72,13.6,11.3,22,Z3,30.000,0.488,5
DATA,51076,17.26,2.74,13.7,11.4,22,Z3,30.000,0.229,5
DATA,51335,17.29,2.71,13.6,11.3,22,Z3,30.000,-0.303,5
DATA,51593,17.33,2.67,13.4,11.2,22,Z3,30.000,-0.407,5
DATA,51851,17.34,2.66,13.3,11.1,22,Z3,30.000,-0.140,5
DATA,52109,17.83,2.17,10.9,9.8,21,Z3,30.000,-4.850,5
DATA,52367,18.90,1.10,5.5,6.9,21,Z3,30.000,-10.755,5
DATA,52625,18.80,1.20,6.0,7.5,21,Z3,30.000,1.014,5
DATA,52884,18.85,1.15,5.7,7.4,21,Z3,30.000,-0.507,5
DATA,53142,18.87,1.13,5.7,7.3,21,Z3,30.000,-0.170,5
DATA,53400,18.81,1.19,5.9,7.5,21,Z3,30.000,0.544,5
DATA,53658,18.82,1.18,5.9,7.4,21,Z3,30.000,-0.078,5
DATA,53916,18.81,1.19,5.9,7.5,21,Z3,30.000,0.103,5
DATA,54174,18.96,1.04,5.2,7.1,21,Z3,30.000,-1.476,5
DATA,54433,19.44,0.56,2.8,5.8,20,Z3,30.000,-4.769,5
--------------------------------------------
STOP       : TARGET
Setpoint   : 20.0g
Massa akhir: 19.82g
Error akhir: -0.18g
Error%     : -0.9%
Durasi     : 56153ms
Bridging   : 5x
STATUS     : AKURAT
=== SUMMARY TRIAL ===
Controller: Fixed PID
TrialNo: 2
Setpoint_g: 20.00
EarlyStop_g: 0.40
StopTarget_g: 19.60
Kp: 2.500
Ki: 0.150
Kd: 0.030
IntMax: 30.00
ServoMin_deg: 20
ServoMax_deg: 40
HammerThreshold_g: 3.00
FinalMass_g: 19.82
FinalError_g: -0.18
FinalError_pct: -0.89
Duration_ms: 56153
Duration_s: 56.15
TimeTo90_ms: 52367
RiseTime_10_90_ms: 49826
TimeToTolerance_ms: 54433
SettlingTime_ms: 54433
SettlingTol_pct: 5.00
SettlingTol_g: 1.00
MaxMass_g: 19.85
MaxOvershoot_g: 0.00
MaxOvershoot_pct: 0.00
BridgingCount: 5
Status: AKURAT
Valid: TRUE
StopReason: TARGET
=== TRIAL END ===
--------------------------------------------
r=reset | g=ulangi | c=parameter
