======== PARAMETER AKTIF (Fixed PID) ========
Setpoint   : 30.0g
Kp         : 2.50
Ki         : 0.150
Kd         : 0.030
IntMax     : 30.0
SUDUT_MIN  : 20deg
SUDUT_BUKA : 40deg
EARLY_STOP : SP - 0.40g
STOP saat  : 29.6g
HAMMER_TH  : error > 3.0g
=================================================
RESET. Servo tutup. Tare selesai. Siap.
=== TRIAL START ===
Controller: Fixed PID
TrialNo: 1
Setpoint_g: 30.00
EarlyStop_g: 0.40
StopTarget_g: 29.60
Kp: 2.500
Ki: 0.150
Kd: 0.030
IntMax: 30.00
ServoMin_deg: 20
ServoMax_deg: 40
HammerThreshold_g: 3.00
Sampling_ms: 100
DataFormat: DATA,ms,mass_g,error_g,error_pct,output,servo_deg,zone,I,D,bridging_count
DATA,47729,28.16,1.84,6.1,9.1,21,Z3,30.000,-0.022,1
DATA,47987,28.22,1.78,5.9,8.9,21,Z3,30.000,-0.622,1
DATA,48245,28.35,1.65,5.5,8.6,21,Z3,30.000,-1.317,1
DATA,48503,28.39,1.61,5.4,8.5,21,Z3,30.000,-0.403,1
DATA,48762,28.18,1.82,6.1,9.1,21,Z3,30.000,2.072,1
DATA,49020,27.72,2.28,7.6,10.3,21,Z3,30.000,4.628,1
DATA,49278,27.77,2.23,7.4,10.0,21,Z3,30.000,-0.540,1
DATA,49536,27.96,2.04,6.8,9.5,21,Z3,30.000,-1.887,1
DATA,49795,28.01,1.99,6.6,9.5,21,Z3,30.000,-0.473,1
DATA,50053,28.11,1.89,6.3,9.2,21,Z3,30.000,-0.999,1
DATA,50311,28.08,1.92,6.4,9.3,21,Z3,30.000,0.259,1
DATA,50569,28.16,1.84,6.1,9.1,21,Z3,30.000,-0.721,1
DATA,50827,28.28,1.72,5.7,8.8,21,Z3,30.000,-1.199,1
DATA,51086,28.26,1.74,5.8,8.8,21,Z3,30.000,0.129,1
DATA,51344,28.27,1.73,5.8,8.8,21,Z3,30.000,-0.093,1
DATA,51602,28.25,1.75,5.8,8.9,21,Z3,30.000,0.181,1
DATA,51860,28.28,1.72,5.7,8.8,21,Z3,30.000,-0.218,1
DATA,52119,28.25,1.75,5.8,8.9,21,Z3,30.000,0.274,1
DATA,52377,28.23,1.77,5.9,8.9,21,Z3,30.000,0.207,1
DATA,52635,28.25,1.75,5.8,8.9,21,Z3,30.000,-0.240,1
DATA,52893,28.25,1.75,5.8,8.9,21,Z3,30.000,-0.004,1
DATA,53151,28.27,1.73,5.8,8.8,21,Z3,30.000,-0.159,1
DATA,53410,28.22,1.78,5.9,9.0,21,Z3,30.000,0.477,1
DATA,53668,28.30,1.70,5.7,8.7,21,Z3,30.000,-0.829,1
DATA,53926,28.28,1.72,5.7,8.8,21,Z3,30.000,0.270,1
DATA,54184,28.29,1.71,5.7,8.8,21,Z3,30.000,-0.111,1
DATA,54442,28.26,1.74,5.8,8.8,21,Z3,30.000,0.226,1
DATA,54701,28.32,1.68,5.6,8.7,21,Z3,30.000,-0.511,1
DATA,54959,28.32,1.68,5.6,8.7,21,Z3,30.000,-0.004,1
DATA,55217,28.27,1.73,5.8,8.9,21,Z3,30.000,0.507,1
DATA,55475,28.37,1.63,5.4,8.5,21,Z3,30.000,-1.058,1
DATA,55734,28.38,1.62,5.4,8.5,21,Z3,30.000,-0.122,1
DATA,55992,28.33,1.67,5.6,8.7,21,Z3,30.000,0.503,1
