======== PARAMETER AKTIF (Fixed PID) ========
Setpoint   : 30.0g
Kp         : 2.50
Ki         : 0.150
Kd         : 0.030
IntMax     : 30.0
SUDUT_MIN  : 20deg
SUDUT_BUKA : 40deg
EARLY_STOP : SP - 0.40g
STOP saat  : 29.6g
HAMMER_TH  : error > 3.0g
=================================================
RESET. Servo tutup. Tare selesai. Siap.
=== TRIAL START ===
Controller: Fixed PID
TrialNo: 8
Setpoint_g: 30.00
EarlyStop_g: 0.40
StopTarget_g: 29.60
Kp: 2.500
Ki: 0.150
Kd: 0.030
IntMax: 30.00
ServoMin_deg: 20
ServoMax_deg: 40
HammerThreshold_g: 3.00
Sampling_ms: 100
DataFormat: DATA,ms,mass_g,error_g,error_pct,output,servo_deg,zone,I,D,bridging_count
DATA,23197,23.23,6.77,22.6,21.4,24,Z2,30.000,0.784,1
DATA,23455,23.18,6.82,22.7,21.6,24,Z2,30.000,0.492,1
DATA,23713,23.20,6.80,22.7,21.5,24,Z2,30.000,-0.141,1
DATA,23972,23.24,6.76,22.5,21.4,24,Z2,30.000,-0.407,1
DATA,24230,23.37,6.63,22.1,21.0,24,Z2,30.000,-1.354,1
DATA,24488,23.55,6.45,21.5,20.6,23,Z2,30.000,-1.791,1
DATA,24746,23.54,6.46,21.5,20.7,23,Z2,30.000,0.155,1
DATA,25004,23.42,6.58,21.9,21.0,23,Z2,30.000,1.165,1
DATA,25263,24.90,5.10,17.0,16.8,23,Z2,30.000,-14.784,1
DATA,25521,26.45,3.55,11.8,12.9,22,Z3,30.000,-15.531,1
DATA,25779,26.43,3.57,11.9,13.4,22,Z3,30.000,0.259,1
DATA,26037,26.92,3.08,10.3,12.1,22,Z3,30.000,-4.950,1
DATA,26295,26.86,3.14,10.5,12.4,22,Z3,30.000,0.599,1
DATA,26554,26.32,3.68,12.3,13.9,22,Z3,30.000,5.453,1
DATA,26812,26.31,3.69,12.3,13.7,22,Z3,30.000,0.007,1
DATA,27070,26.40,3.60,12.0,13.5,22,Z3,30.000,-0.832,1
DATA,27328,26.58,3.42,11.4,13.0,22,Z3,30.000,-1.794,1
DATA,27586,26.43,3.57,11.9,13.5,22,Z3,30.000,1.447,1
DATA,27845,26.40,3.60,12.0,13.5,22,Z3,30.000,0.325,1
DATA,28103,26.45,3.55,11.8,13.4,22,Z3,30.000,-0.466,1
DATA,28361,26.36,3.64,12.1,13.6,22,Z3,30.000,0.899,1
DATA,28619,26.35,3.65,12.2,13.6,22,Z3,30.000,0.030,1
DATA,28878,26.39,3.61,12.0,13.5,22,Z3,30.000,-0.333,1
DATA,29136,26.41,3.59,12.0,13.5,22,Z3,30.000,-0.207,1
DATA,29394,27.11,2.89,9.6,11.5,22,Z3,30.000,-7.066,1
DATA,29652,27.76,2.24,7.5,9.9,21,Z3,30.000,-6.500,1
DATA,29910,27.86,2.14,7.1,9.8,21,Z3,30.000,-0.980,1
DATA,30169,27.88,2.12,7.1,9.8,21,Z3,30.000,-0.185,1
DATA,30427,27.82,2.18,7.3,10.0,21,Z3,30.000,0.577,1
DATA,30685,27.84,2.16,7.2,9.9,21,Z3,30.000,-0.192,1
DATA,30943,27.88,2.12,7.1,9.8,21,Z3,30.000,-0.370,1
DATA,31202,27.87,2.13,7.1,9.8,21,Z3,30.000,0.052,1
DATA,31460,29.55,0.45,1.5,5.1,20,Z3,30.000,-16.748,1
--------------------------------------------
STOP       : TARGET
Setpoint   : 30.0g
Massa akhir: 30.71g
Error akhir: 0.71g
Error%     : 2.4%
Durasi     : 33180ms
Bridging   : 1x
STATUS     : AKURAT
=== SUMMARY TRIAL ===
Controller: Fixed PID
TrialNo: 8
Setpoint_g: 30.00
EarlyStop_g: 0.40
StopTarget_g: 29.60
Kp: 2.500
Ki: 0.150
Kd: 0.030
IntMax: 30.00
ServoMin_deg: 20
ServoMax_deg: 40
HammerThreshold_g: 3.00
FinalMass_g: 30.71
FinalError_g: 0.71
FinalError_pct: 2.35
Duration_ms: 33180
Duration_s: 33.18
TimeTo90_ms: 29394
RiseTime_10_90_ms: 26852
TimeToTolerance_ms: 31460
SettlingTime_ms: 31460
SettlingTol_pct: 5.00
SettlingTol_g: 1.50
MaxMass_g: 30.72
MaxOvershoot_g: 0.72
MaxOvershoot_pct: 2.40
BridgingCount: 1
Status: AKURAT
Valid: TRUE
StopReason: TARGET
=== TRIAL END ===
--------------------------------------------
r=reset | g=ulangi | c=parameter
