======== PARAMETER AKTIF (Fixed PID) ========
Setpoint   : 30.0g
Kp         : 2.50
Ki         : 0.150
Kd         : 0.030
IntMax     : 30.0
SUDUT_MIN  : 20deg
SUDUT_BUKA : 40deg
EARLY_STOP : SP - 0.40g
STOP saat  : 29.6g
HAMMER_TH  : error > 3.0g
=================================================
RESET. Servo tutup. Tare selesai. Siap.
=== TRIAL START ===
Controller: Fixed PID
TrialNo: 2
Setpoint_g: 30.00
EarlyStop_g: 0.40
StopTarget_g: 29.60
Kp: 2.500
Ki: 0.150
Kd: 0.030
IntMax: 30.00
ServoMin_deg: 20
ServoMax_deg: 40
HammerThreshold_g: 3.00
Sampling_ms: 100
DataFormat: DATA,ms,mass_g,error_g,error_pct,output,servo_deg,zone,I,D,bridging_count
DATA,22936,16.76,13.24,44.1,37.5,27,Z2,30.000,-2.834,4
DATA,23194,17.16,12.84,42.8,36.5,27,Z2,30.000,-4.022,4
DATA,23452,17.87,12.13,40.4,34.6,26,Z2,30.000,-7.088,4
DATA,23710,18.82,11.18,37.3,32.2,26,Z2,30.000,-9.452,4
DATA,23968,18.79,11.21,37.4,32.5,26,Z2,30.000,0.325,4
DATA,24226,18.58,11.42,38.1,33.1,26,Z2,30.000,2.050,4
DATA,24484,18.58,11.42,38.1,33.1,26,Z2,30.000,0.022,4
DATA,24743,18.61,11.39,38.0,33.0,26,Z2,30.000,-0.281,4
DATA,25001,18.56,11.44,38.1,33.1,26,Z2,30.000,0.426,4
DATA,25259,19.65,10.35,34.5,30.0,25,Z2,30.000,-10.910,4
DATA,25517,20.56,9.44,31.5,27.8,25,Z2,30.000,-9.083,4
DATA,25775,20.93,9.07,30.2,27.1,25,Z2,30.000,-3.633,4
DATA,26033,20.98,9.02,30.1,27.0,25,Z2,30.000,-0.573,4
DATA,26292,20.94,9.06,30.2,27.2,25,Z2,30.000,0.388,4
DATA,26550,20.92,9.08,30.3,27.2,25,Z2,30.000,0.281,4
DATA,26808,20.91,9.09,30.3,27.2,25,Z2,30.000,0.022,4
DATA,27066,20.94,9.06,30.2,27.1,25,Z2,30.000,-0.281,4
DATA,27324,22.16,7.84,26.1,23.7,24,Z2,30.000,-12.131,4
DATA,27582,22.71,7.29,24.3,22.6,24,Z2,30.000,-5.516,4
DATA,27841,22.77,7.23,24.1,22.6,24,Z2,30.000,-0.651,4
DATA,28099,22.78,7.22,24.1,22.5,24,Z2,30.000,-0.074,4
DATA,28357,22.81,7.19,24.0,22.5,24,Z2,30.000,-0.325,4
DATA,28615,22.82,7.18,23.9,22.4,24,Z2,30.000,-0.074,4
DATA,28873,22.78,7.22,24.1,22.6,24,Z2,30.000,0.411,4
DATA,29132,22.91,7.09,23.6,22.2,24,Z2,30.000,-1.310,4
DATA,29390,24.66,5.34,17.8,17.3,23,Z2,30.000,-17.466,4
DATA,29648,26.16,3.84,12.8,13.6,22,Z3,30.000,-15.083,4
DATA,29906,26.28,3.72,12.4,13.8,22,Z3,30.000,-1.110,4
DATA,30164,26.26,3.74,12.5,13.9,22,Z3,30.000,0.196,4
DATA,30422,26.28,3.72,12.4,13.8,22,Z3,30.000,-0.266,4
DATA,30681,26.29,3.71,12.4,13.8,22,Z3,30.000,-0.085,4
DATA,30939,26.28,3.72,12.4,13.8,22,Z3,30.000,0.059,4
DATA,31197,26.42,3.58,11.9,13.4,22,Z3,30.000,-1.365,4
DATA,31455,27.55,2.45,8.2,10.3,21,Z3,30.000,-11.240,4
DATA,31713,27.90,2.10,7.0,9.6,21,Z3,30.000,-3.544,4
DATA,31971,27.59,2.41,8.0,10.6,21,Z3,30.000,3.074,4
DATA,32230,27.59,2.41,8.0,10.5,21,Z3,30.000,0.029,4
DATA,32488,27.53,2.47,8.2,10.7,21,Z3,30.000,0.625,4
DATA,32746,27.39,2.61,8.7,11.1,22,Z3,30.000,1.417,4
DATA,33004,27.86,2.14,7.1,9.7,21,Z3,30.000,-4.732,4
DATA,33262,27.67,2.33,7.8,10.4,21,Z3,30.000,1.913,4
DATA,33520,28.12,1.88,6.3,9.1,21,Z3,30.000,-4.484,4
DATA,33778,28.00,2.00,6.7,9.5,21,Z3,30.000,1.114,4
DATA,34037,28.12,1.88,6.3,9.2,21,Z3,30.000,-1.195,4
DATA,34295,28.24,1.76,5.9,8.9,21,Z3,30.000,-1.191,4
DATA,34553,28.18,1.82,6.1,9.1,21,Z3,30.000,0.658,4
DATA,34811,28.12,1.88,6.3,9.2,21,Z3,30.000,0.603,4
DATA,35069,28.17,1.83,6.1,9.1,21,Z3,30.000,-0.566,4
DATA,35328,28.17,1.83,6.1,9.1,21,Z3,30.000,-0.011,4
DATA,35586,28.36,1.64,5.5,8.6,21,Z3,30.000,-1.809,4
DATA,35844,28.76,1.24,4.1,7.5,21,Z3,30.000,-4.022,4
DATA,36102,28.83,1.17,3.9,7.4,21,Z3,30.000,-0.773,4
DATA,36360,28.84,1.16,3.9,7.4,21,Z3,30.000,-0.011,4
DATA,36618,28.83,1.17,3.9,7.4,21,Z3,30.000,0.089,4
DATA,36877,28.80,1.20,4.0,7.5,21,Z3,30.000,0.289,4
DATA,37135,28.85,1.15,3.8,7.3,21,Z3,30.000,-0.570,4
DATA,37393,28.89,1.11,3.7,7.3,21,Z3,30.000,-0.385,4
--------------------------------------------
STOP       : TARGET
Setpoint   : 30.0g
Massa akhir: 29.96g
Error akhir: -0.04g
Error%     : -0.1%
Durasi     : 39113ms
Bridging   : 4x
STATUS     : AKURAT
=== SUMMARY TRIAL ===
Controller: Fixed PID
TrialNo: 2
Setpoint_g: 30.00
EarlyStop_g: 0.40
StopTarget_g: 29.60
Kp: 2.500
Ki: 0.150
Kd: 0.030
IntMax: 30.00
ServoMin_deg: 20
ServoMax_deg: 40
HammerThreshold_g: 3.00
FinalMass_g: 29.96
FinalError_g: -0.04
FinalError_pct: -0.12
Duration_ms: 39113
Duration_s: 39.11
TimeTo90_ms: 31455
RiseTime_10_90_ms: 30721
TimeToTolerance_ms: 35844
SettlingTime_ms: 35844
SettlingTol_pct: 5.00
SettlingTol_g: 1.50
MaxMass_g: 29.96
MaxOvershoot_g: 0.00
MaxOvershoot_pct: 0.00
BridgingCount: 4
Status: AKURAT
Valid: TRUE
StopReason: TARGET
=== TRIAL END ===
--------------------------------------------
r=reset | g=ulangi | c=parameter
