======== PARAMETER AKTIF ========
[SKENARIO 2 - OPEN LOOP PRESISI]
Setpoint   : 15.0g
Sudut      : 20deg (tetap, open loop presisi)
EARLY_STOP : SP - 0.40g
STOP saat  : 14.60g
TIMEOUT    : 120s (diperpanjang)
Mode       : Tidak ada kontrol — servo minimum dari awal
=================================
RESET. Servo tutup. Tare selesai. Siap.
=== TRIAL START ===
Controller: Manual Presisi
TrialNo: 8
Setpoint_g: 15.00
EarlyStop_g: 0.40
StopTarget_g: 14.60
Servo_deg: 20
DataFormat: DATA,ms,mass_g,error_g,error_pct,mode,servo_deg,zone
DATA,11842,2.20,12.80,85.3%,OPEN_SLOW,20,Z1
DATA,12100,2.48,12.52,83.5%,OPEN_SLOW,20,Z1
BRIDGING #1 @2.41g hammer
DATA,12358,2.41,12.59,83.9%,OPEN_SLOW,20,Z1
DATA,12617,2.45,12.55,83.7%,OPEN_SLOW,20,Z1
DATA,12875,2.20,12.80,85.3%,OPEN_SLOW,20,Z1
DATA,13133,2.43,12.57,83.8%,OPEN_SLOW,20,Z1
DATA,13391,2.56,12.44,82.9%,OPEN_SLOW,20,Z1
DATA,13649,4.63,10.37,69.1%,OPEN_SLOW,20,Z1
DATA,13908,8.24,6.76,45.1%,OPEN_SLOW,20,Z2
DATA,14166,12.76,2.24,14.9%,OPEN_SLOW,20,Z3
DATA,14424,12.44,2.56,17.1%,OPEN_SLOW,20,Z2
DATA,14683,12.38,2.62,17.5%,OPEN_SLOW,20,Z2
DATA,14941,12.41,2.59,17.3%,OPEN_SLOW,20,Z2
DATA,15199,12.75,2.25,15.0%,OPEN_SLOW,20,Z3
DATA,15457,12.87,2.13,14.2%,OPEN_SLOW,20,Z3
DATA,15716,12.70,2.30,15.3%,OPEN_SLOW,20,Z2
DATA,15974,12.61,2.39,16.0%,OPEN_SLOW,20,Z2
DATA,16232,12.64,2.36,15.7%,OPEN_SLOW,20,Z2
DATA,16491,12.68,2.32,15.5%,OPEN_SLOW,20,Z2
DATA,16749,12.73,2.27,15.2%,OPEN_SLOW,20,Z2
DATA,17007,13.22,1.78,11.9%,OPEN_SLOW,20,Z3
DATA,17265,13.29,1.71,11.4%,OPEN_SLOW,20,Z3
DATA,17524,13.22,1.78,11.8%,OPEN_SLOW,20,Z3
DATA,17782,13.22,1.78,11.9%,OPEN_SLOW,20,Z3
DATA,18040,13.17,1.83,12.2%,OPEN_SLOW,20,Z3
DATA,18299,13.15,1.85,12.3%,OPEN_SLOW,20,Z3
DATA,18557,13.17,1.83,12.2%,OPEN_SLOW,20,Z3
DATA,18815,13.16,1.84,12.2%,OPEN_SLOW,20,Z3
DATA,19074,13.17,1.83,12.2%,OPEN_SLOW,20,Z3
DATA,19332,13.15,1.85,12.3%,OPEN_SLOW,20,Z3
DATA,19590,13.18,1.82,12.1%,OPEN_SLOW,20,Z3
DATA,19848,13.20,1.80,12.0%,OPEN_SLOW,20,Z3
DATA,20107,13.19,1.81,12.0%,OPEN_SLOW,20,Z3
DATA,20365,13.19,1.81,12.1%,OPEN_SLOW,20,Z3
DATA,20623,13.20,1.80,12.0%,OPEN_SLOW,20,Z3
DATA,20882,13.17,1.83,12.2%,OPEN_SLOW,20,Z3
DATA,21140,13.33,1.67,11.1%,OPEN_SLOW,20,Z3
DATA,21398,13.34,1.66,11.1%,OPEN_SLOW,20,Z3
DATA,21656,13.35,1.65,11.0%,OPEN_SLOW,20,Z3
DATA,21915,13.33,1.67,11.2%,OPEN_SLOW,20,Z3
DATA,22173,13.31,1.69,11.2%,OPEN_SLOW,20,Z3
DATA,22431,13.30,1.70,11.3%,OPEN_SLOW,20,Z3
DATA,22690,13.32,1.68,11.2%,OPEN_SLOW,20,Z3
DATA,22948,13.33,1.67,11.2%,OPEN_SLOW,20,Z3
DATA,23206,13.32,1.68,11.2%,OPEN_SLOW,20,Z3
DATA,23465,13.45,1.55,10.3%,OPEN_SLOW,20,Z3
DATA,23723,13.41,1.59,10.6%,OPEN_SLOW,20,Z3
DATA,23981,13.41,1.59,10.6%,OPEN_SLOW,20,Z3
DATA,24239,13.42,1.58,10.5%,OPEN_SLOW,20,Z3
DATA,24498,13.42,1.58,10.6%,OPEN_SLOW,20,Z3
DATA,24756,13.43,1.57,10.5%,OPEN_SLOW,20,Z3
DATA,25014,13.43,1.57,10.4%,OPEN_SLOW,20,Z3
DATA,25273,13.55,1.45,9.7%,OPEN_SLOW,20,Z3
DATA,25531,13.59,1.41,9.4%,OPEN_SLOW,20,Z3
DATA,25789,13.46,1.54,10.2%,OPEN_SLOW,20,Z3
DATA,26048,13.45,1.55,10.3%,OPEN_SLOW,20,Z3
DATA,26306,13.47,1.53,10.2%,OPEN_SLOW,20,Z3
DATA,26564,13.53,1.47,9.8%,OPEN_SLOW,20,Z3
DATA,26822,13.49,1.51,10.1%,OPEN_SLOW,20,Z3
DATA,27081,13.43,1.57,10.4%,OPEN_SLOW,20,Z3
DATA,27339,13.52,1.48,9.9%,OPEN_SLOW,20,Z3
DATA,27597,13.70,1.30,8.7%,OPEN_SLOW,20,Z3
DATA,27856,13.56,1.44,9.6%,OPEN_SLOW,20,Z3
DATA,28114,13.64,1.36,9.1%,OPEN_SLOW,20,Z3
DATA,28372,13.67,1.33,8.9%,OPEN_SLOW,20,Z3
DATA,28631,13.70,1.30,8.6%,OPEN_SLOW,20,Z3
DATA,28889,13.52,1.48,9.8%,OPEN_SLOW,20,Z3
DATA,29147,13.66,1.34,8.9%,OPEN_SLOW,20,Z3
DATA,29405,13.56,1.44,9.6%,OPEN_SLOW,20,Z3
DATA,29664,13.29,1.71,11.4%,OPEN_SLOW,20,Z3
DATA,29922,13.61,1.39,9.3%,OPEN_SLOW,20,Z3
DATA,30180,13.72,1.28,8.6%,OPEN_SLOW,20,Z3
DATA,30439,13.52,1.48,9.9%,OPEN_SLOW,20,Z3
DATA,30697,13.68,1.32,8.8%,OPEN_SLOW,20,Z3
DATA,30955,13.64,1.36,9.1%,OPEN_SLOW,20,Z3
DATA,31214,13.54,1.46,9.7%,OPEN_SLOW,20,Z3
DATA,31472,13.60,1.40,9.3%,OPEN_SLOW,20,Z3
DATA,31730,13.97,1.03,6.9%,OPEN_SLOW,20,Z3
DATA,31988,13.90,1.10,7.3%,OPEN_SLOW,20,Z3
DATA,32247,13.95,1.05,7.0%,OPEN_SLOW,20,Z3
DATA,32505,13.98,1.02,6.8%,OPEN_SLOW,20,Z3
DATA,32763,14.01,0.99,6.6%,OPEN_SLOW,20,Z3
DATA,33022,14.00,1.00,6.7%,OPEN_SLOW,20,Z3
DATA,33280,13.95,1.05,7.0%,OPEN_SLOW,20,Z3
DATA,33538,14.36,0.64,4.3%,OPEN_SLOW,20,Z3
DATA,33796,14.50,0.50,3.3%,OPEN_SLOW,20,Z3
DATA,34055,14.53,0.47,3.2%,OPEN_SLOW,20,Z3
DATA,34313,14.53,0.47,3.1%,OPEN_SLOW,20,Z3
DATA,34571,14.50,0.50,3.3%,OPEN_SLOW,20,Z3
DATA,34830,14.47,0.53,3.5%,OPEN_SLOW,20,Z3
DATA,35088,14.51,0.49,3.2%,OPEN_SLOW,20,Z3
DATA,35346,14.46,0.54,3.6%,OPEN_SLOW,20,Z3
DATA,35605,14.42,0.58,3.9%,OPEN_SLOW,20,Z3
DATA,35863,14.46,0.54,3.6%,OPEN_SLOW,20,Z3
DATA,36121,14.47,0.53,3.5%,OPEN_SLOW,20,Z3
DATA,36379,14.43,0.57,3.8%,OPEN_SLOW,20,Z3
DATA,36638,14.45,0.55,3.7%,OPEN_SLOW,20,Z3
DATA,36896,14.47,0.53,3.5%,OPEN_SLOW,20,Z3
DATA,37154,14.46,0.54,3.6%,OPEN_SLOW,20,Z3
DATA,37413,14.48,0.52,3.5%,OPEN_SLOW,20,Z3
DATA,37671,14.51,0.49,3.3%,OPEN_SLOW,20,Z3
DATA,37929,14.55,0.45,3.0%,OPEN_SLOW,20,Z3
DATA,38188,14.53,0.47,3.1%,OPEN_SLOW,20,Z3
DATA,38446,14.53,0.47,3.1%,OPEN_SLOW,20,Z3
DATA,38704,14.57,0.43,2.9%,OPEN_SLOW,20,Z3
DATA,38962,14.58,0.42,2.8%,OPEN_SLOW,20,Z3
DATA,39221,14.57,0.43,2.9%,OPEN_SLOW,20,Z3
DATA,39479,14.55,0.45,3.0%,OPEN_SLOW,20,Z3
DATA,39737,14.54,0.46,3.1%,OPEN_SLOW,20,Z3
DATA,39996,14.60,0.40,2.7%,OPEN_SLOW,20,Z3
=== SUMMARY TRIAL ===
Controller: Manual Presisi
TrialNo: 8
Setpoint_g: 15.00
EarlyStop_g: 0.40
StopTarget_g: 14.60
FinalMass_g: 14.66
FinalError_g: -0.34
FinalError_pct: -2.26
Duration_ms: 40512
Duration_s: 40.51
TimeTo90_ms: 25273
RiseTime_10_90_ms: 18597
SettlingTime_ms: 33538
MaxMass_g: 14.66
MaxOvershoot_g: 0.00
MaxOvershoot_pct: 0.00
BridgingCount: 1
Status: AKURAT
Valid: TRUE
StopReason: TARGET
=== TRIAL END ===
r=reset | g=ulangi | c=parameter
