======== PARAMETER AKTIF (Fixed PID) ========
Setpoint   : 25.0g
Kp         : 2.50
Ki         : 0.150
Kd         : 0.030
IntMax     : 30.0
SUDUT_MIN  : 20deg
SUDUT_BUKA : 40deg
EARLY_STOP : SP - 0.40g
STOP saat  : 24.6g
HAMMER_TH  : error > 3.0g
=================================================
RESET. Servo tutup. Tare selesai. Siap.
=== TRIAL START ===
Controller: Fixed PID
TrialNo: 1
Setpoint_g: 25.00
EarlyStop_g: 0.40
StopTarget_g: 24.60
Kp: 2.500
Ki: 0.150
Kd: 0.030
IntMax: 30.00
ServoMin_deg: 20
ServoMax_deg: 40
HammerThreshold_g: 3.00
Sampling_ms: 100
DataFormat: DATA,ms,mass_g,error_g,error_pct,output,servo_deg,zone,I,D,bridging_count
=== DATA START ===
DATA,100,0.00,25.00,100.0,70.4,33,Z1,2.500,250.000,0
DATA,218,0.00,25.00,100.0,63.2,32,Z1,5.000,0.000,0
DATA,476,1.22,23.78,95.1,60.2,31,Z1,7.378,-12.179,0
DATA,734,2.22,22.78,91.1,58.1,31,Z1,9.656,-10.048,0
DATA,992,2.11,22.89,91.6,59.1,31,Z1,11.945,1.165,0
DATA,1251,2.12,22.88,91.5,59.3,31,Z1,14.234,-0.100,0
DATA,1509,2.12,22.88,91.5,59.7,31,Z1,16.522,-0.011,0
DATA,1767,2.08,22.92,91.7,60.1,31,Z1,18.814,0.348,0
DATA,2025,2.08,22.92,91.7,60.5,31,Z1,21.106,0.067,0
DATA,2284,2.10,22.90,91.6,60.7,31,Z1,23.396,-0.263,0
DATA,2542,4.00,21.00,84.0,55.8,30,Z1,25.496,-18.986,0
DATA,2800,5.37,19.63,78.5,52.8,30,Z1,27.459,-13.707,0
DATA,3058,5.20,19.80,79.2,54.0,30,Z1,29.438,1.690,0
DATA,3317,5.29,19.71,78.8,53.8,30,Z1,30.000,-0.866,0
DATA,3575,5.31,19.69,78.7,53.7,30,Z1,30.000,-0.244,0
DATA,3833,5.28,19.72,78.9,53.8,30,Z1,30.000,0.344,0
DATA,4091,5.28,19.72,78.9,53.8,30,Z1,30.000,0.033,0
DATA,4350,5.30,19.70,78.8,53.8,30,Z1,30.000,-0.214,0
DATA,4608,7.43,17.57,70.3,47.8,29,Z1,30.000,-21.313,0
DATA,4866,9.45,15.55,62.2,42.8,28,Z1,30.000,-20.174,0
DATA,5124,9.50,15.50,62.0,43.2,28,Z1,30.000,-0.548,0
DATA,5383,9.49,15.51,62.0,43.3,28,Z1,30.000,0.089,0
DATA,5641,9.46,15.54,62.2,43.4,28,Z1,30.000,0.307,0
DATA,5899,9.47,15.53,62.1,43.3,28,Z1,30.000,-0.122,0
DATA,6157,9.50,15.50,62.0,43.2,28,Z1,30.000,-0.266,0
DATA,6416,9.52,15.48,61.9,43.2,28,Z1,30.000,-0.225,0
DATA,6674,10.16,14.84,59.4,41.4,28,Z1,30.000,-6.363,0
DATA,6932,10.22,14.78,59.1,41.4,28,Z1,30.000,-0.636,0
DATA,7190,10.23,14.77,59.1,41.4,28,Z1,30.000,-0.111,0
DATA,7449,10.45,14.55,58.2,40.8,27,Z1,30.000,-2.123,0
DATA,7707,10.69,14.31,57.3,40.2,27,Z1,30.000,-2.412,0
DATA,7965,10.67,14.33,57.3,40.3,27,Z1,30.000,0.129,0
DATA,8223,10.35,14.65,58.6,41.2,28,Z1,30.000,3.256,0
DATA,8482,10.36,14.64,58.6,41.1,28,Z1,30.000,-0.111,0
DATA,8740,11.27,13.73,54.9,38.6,27,Z1,30.000,-9.068,0
DATA,8998,12.46,12.54,50.1,35.5,26,Z1,30.000,-11.972,0
DATA,9256,12.42,12.58,50.3,36.0,26,Z1,30.000,0.392,0
DATA,9515,12.48,12.52,50.1,35.8,26,Z1,30.000,-0.558,0
DATA,9773,12.57,12.43,49.7,35.5,26,Z2,30.000,-0.918,0
DATA,10031,12.81,12.19,48.8,34.9,26,Z2,30.000,-2.379,0
DATA,10290,12.65,12.35,49.4,35.4,26,Z2,30.000,1.646,0
DATA,10548,12.33,12.67,50.7,36.3,27,Z1,30.000,3.193,0
DATA,10806,12.74,12.26,49.1,35.0,26,Z2,30.000,-4.099,0
DATA,11064,13.14,11.86,47.4,34.0,26,Z2,30.000,-4.051,0
DATA,11323,13.18,11.82,47.3,34.0,26,Z2,30.000,-0.414,0
DATA,11581,13.14,11.86,47.4,34.2,26,Z2,30.000,0.392,0
DATA,11839,13.10,11.90,47.6,34.2,26,Z2,30.000,0.385,0
DATA,12097,13.17,11.83,47.3,34.1,26,Z2,30.000,-0.633,0
DATA,12356,13.20,11.80,47.2,34.0,26,Z2,30.000,-0.322,0
DATA,12614,13.29,11.71,46.9,33.8,26,Z2,30.000,-0.873,0
DATA,12872,13.23,11.77,47.1,33.9,26,Z2,30.000,0.548,0
DATA,13130,13.31,11.69,46.7,33.7,26,Z2,30.000,-0.799,0
DATA,13389,13.30,11.70,46.8,33.7,26,Z2,30.000,0.089,0
DATA,13647,13.34,11.66,46.6,33.6,26,Z2,30.000,-0.344,0
DATA,13905,13.30,11.70,46.8,33.8,26,Z2,30.000,0.374,0
DATA,14163,13.33,11.67,46.7,33.7,26,Z2,30.000,-0.311,0
DATA,14422,13.35,11.65,46.6,33.6,26,Z2,30.000,-0.159,0
DATA,14680,13.31,11.69,46.8,33.7,26,Z2,30.000,0.411,0
DATA,14938,14.36,10.64,42.6,30.8,25,Z2,30.000,-10.540,0
DATA,15196,14.81,10.19,40.8,29.8,25,Z2,30.000,-4.517,0
DATA,15454,14.75,10.25,41.0,30.1,25,Z2,30.000,0.596,0
DATA,15713,14.79,10.21,40.8,30.0,25,Z2,30.000,-0.407,0
DATA,15971,14.79,10.21,40.8,30.0,25,Z2,30.000,0.026,0
DATA,16229,14.80,10.20,40.8,30.0,25,Z2,30.000,-0.133,0
DATA,16487,14.82,10.18,40.7,30.0,25,Z2,30.000,-0.115,0
DATA,16746,14.80,10.20,40.8,30.0,25,Z2,30.000,0.181,0
DATA,17004,14.80,10.20,40.8,30.0,25,Z2,30.000,0.018,0
DATA,17262,14.82,10.18,40.7,29.9,25,Z2,30.000,-0.255,0
DATA,17520,14.83,10.17,40.7,29.9,25,Z2,30.000,-0.082,0
DATA,17779,14.79,10.21,40.8,30.0,25,Z2,30.000,0.359,0
DATA,18037,14.76,10.24,40.9,30.1,25,Z2,30.000,0.289,0
DATA,18295,14.81,10.19,40.8,30.0,25,Z2,30.000,-0.466,0
BRIDGING #1 @14.82g hammer
DATA,18553,14.82,10.18,40.7,29.9,25,Z2,30.000,-0.133,1
DATA,18812,14.81,10.19,40.8,30.0,25,Z2,30.000,0.129,1
DATA,19070,14.80,10.20,40.8,30.0,25,Z2,30.000,0.085,1
DATA,19328,14.73,10.27,41.1,30.2,25,Z2,30.000,0.695,1
DATA,19586,15.06,9.94,39.7,29.2,25,Z2,30.000,-3.293,1
DATA,19844,15.27,9.73,38.9,28.8,25,Z2,30.000,-2.072,1
DATA,20102,15.23,9.77,39.1,28.9,25,Z2,30.000,0.429,1
DATA,20361,15.22,9.78,39.1,28.9,25,Z2,30.000,0.052,1
DATA,20619,15.21,9.79,39.1,29.0,25,Z2,30.000,0.070,1
DATA,20877,15.25,9.75,39.0,28.9,25,Z2,30.000,-0.322,1
DATA,21135,15.21,9.79,39.2,29.0,25,Z2,30.000,0.381,1
DATA,21393,15.23,9.77,39.1,28.9,25,Z2,30.000,-0.225,1
BRIDGING #2 @15.23g hammer
DATA,21652,15.23,9.77,39.1,28.9,25,Z2,30.000,-0.030,2
DATA,21910,15.19,9.81,39.2,29.0,25,Z2,30.000,0.411,2
DATA,22168,15.22,9.78,39.1,29.0,25,Z2,30.000,-0.225,2
DATA,22426,15.25,9.75,39.0,28.9,25,Z2,30.000,-0.296,2
DATA,22684,15.26,9.74,39.0,28.8,25,Z2,30.000,-0.148,2
DATA,22943,15.23,9.77,39.1,28.9,25,Z2,30.000,0.336,2
DATA,23201,15.11,9.89,39.6,29.3,25,Z2,30.000,1.176,2
DATA,23459,15.23,9.77,39.1,28.9,25,Z2,30.000,-1.184,2
DATA,23717,15.24,9.76,39.0,28.9,25,Z2,30.000,-0.140,2
DATA,23975,15.27,9.73,38.9,28.8,25,Z2,30.000,-0.237,2
DATA,24234,15.36,9.64,38.6,28.6,25,Z2,30.000,-0.925,2
DATA,24492,15.36,9.64,38.6,28.6,25,Z2,30.000,-0.044,2
BRIDGING #3 @15.33g hammer
DATA,24750,15.33,9.67,38.7,28.7,25,Z2,30.000,0.315,3
DATA,25008,15.26,9.74,38.9,28.9,25,Z2,30.000,0.666,3
DATA,25266,15.20,9.80,39.2,29.0,25,Z2,30.000,0.677,3
DATA,25525,15.16,9.84,39.4,29.1,25,Z2,30.000,0.366,3
DATA,25783,15.35,9.65,38.6,28.6,25,Z2,30.000,-1.854,3
DATA,26041,15.66,9.34,37.4,27.8,25,Z2,30.000,-3.137,3
DATA,26299,15.64,9.36,37.4,27.9,25,Z2,30.000,0.192,3
DATA,26557,15.71,9.29,37.2,27.7,25,Z2,30.000,-0.707,3
DATA,26815,15.70,9.30,37.2,27.8,25,Z2,30.000,0.129,3
DATA,27074,15.57,9.43,37.7,28.1,25,Z2,30.000,1.287,3
DATA,27332,15.48,9.52,38.1,28.3,25,Z2,30.000,0.866,3
DATA,27590,15.43,9.57,38.3,28.4,25,Z2,30.000,0.548,3
BRIDGING #4 @15.36g hammer
DATA,27848,15.36,9.64,38.6,28.6,25,Z2,30.000,0.659,4
DATA,28107,15.54,9.46,37.9,28.1,25,Z2,30.000,-1.750,4
DATA,28365,15.61,9.39,37.5,27.9,25,Z2,30.000,-0.762,4
DATA,28623,15.73,9.27,37.1,27.6,25,Z2,30.000,-1.217,4
DATA,28881,15.94,9.06,36.3,27.1,25,Z2,30.000,-2.017,4
DATA,29139,17.15,7.85,31.4,23.8,24,Z2,30.000,-12.172,4
DATA,29397,17.28,7.72,30.9,23.8,24,Z2,30.000,-1.239,4
DATA,29656,17.23,7.77,31.1,23.9,24,Z2,30.000,0.488,4
DATA,29914,17.15,7.85,31.4,24.2,24,Z2,30.000,0.825,4
DATA,30172,17.16,7.84,31.4,24.1,24,Z2,30.000,-0.126,4
DATA,30430,17.16,7.84,31.4,24.1,24,Z2,30.000,0.003,4
DATA,30688,17.21,7.79,31.1,24.0,24,Z2,30.000,-0.547,4
DATA,30947,17.20,7.80,31.2,24.0,24,Z2,30.000,0.107,4
DATA,31205,17.27,7.73,30.9,23.8,24,Z2,30.000,-0.684,4
DATA,31463,17.92,7.08,28.3,22.0,24,Z2,30.000,-6.515,4
DATA,31721,18.56,6.44,25.8,20.4,23,Z2,30.000,-6.404,4
DATA,31980,18.49,6.51,26.1,20.8,23,Z2,30.000,0.755,4
DATA,32238,18.52,6.48,25.9,20.7,23,Z2,30.000,-0.315,4
DATA,32496,18.45,6.55,26.2,20.9,23,Z2,30.000,0.636,4
DATA,32754,18.47,6.53,26.1,20.8,23,Z2,30.000,-0.192,4
DATA,33013,18.47,6.53,26.1,20.8,23,Z2,30.000,0.022,4
DATA,33271,18.48,6.52,26.1,20.8,23,Z2,30.000,-0.107,4
DATA,33529,19.31,5.69,22.8,18.5,23,Z2,30.000,-8.243,4
DATA,33787,19.55,5.45,21.8,18.1,23,Z2,30.000,-2.386,4
DATA,34046,19.60,5.40,21.6,18.0,23,Z2,30.000,-0.507,4
DATA,34304,19.61,5.39,21.6,18.0,23,Z2,30.000,-0.163,4
DATA,34562,19.62,5.38,21.5,17.9,23,Z2,30.000,-0.115,4
DATA,34820,19.58,5.42,21.7,18.1,23,Z2,30.000,0.422,4
DATA,35079,19.57,5.43,21.7,18.1,23,Z2,30.000,0.107,4
DATA,35337,19.58,5.42,21.7,18.0,23,Z2,30.000,-0.122,4
DATA,35595,21.10,3.90,15.6,13.8,22,Z2,30.000,-15.187,4
DATA,35853,22.43,2.57,10.3,10.5,21,Z3,30.000,-13.315,4
DATA,36112,22.36,2.64,10.6,11.1,22,Z3,30.000,0.733,4
DATA,36370,22.34,2.66,10.6,11.2,22,Z3,30.000,0.189,4
DATA,36628,22.33,2.67,10.7,11.2,22,Z3,30.000,0.096,4
DATA,36886,22.36,2.64,10.6,11.1,22,Z3,30.000,-0.274,4
DATA,37145,22.31,2.69,10.7,11.2,22,Z3,30.000,0.452,4
DATA,37403,22.45,2.55,10.2,10.8,21,Z3,30.000,-1.362,4
DATA,37661,23.92,1.08,4.3,6.8,21,Z3,30.000,-14.676,4
DATA,37919,24.40,0.60,2.4,5.9,20,Z3,30.000,-4.787,4
DATA,38177,24.31,0.69,2.8,6.3,21,Z3,30.000,0.906,4
DATA,38436,24.33,0.67,2.7,6.2,21,Z3,30.000,-0.263,4
DATA,38694,24.37,0.63,2.5,6.1,21,Z3,30.000,-0.381,4
DATA,38952,24.41,0.59,2.4,6.0,20,Z3,30.000,-0.370,4
DATA,39210,24.43,0.57,2.3,5.9,20,Z3,30.000,-0.241,4
DATA,39469,24.23,0.77,3.1,6.5,21,Z3,30.000,1.990,4
DATA,39727,24.38,0.62,2.5,6.0,20,Z3,30.000,-1.524,4
--------------------------------------------
STOP       : TARGET
Setpoint   : 25.0g
Massa akhir: 24.86g
Error akhir: -0.14g
Error%     : -0.6%
Durasi     : 41448ms
Bridging   : 4x
STATUS     : AKURAT
=== SUMMARY TRIAL ===
Controller: Fixed PID
TrialNo: 1
Setpoint_g: 25.00
EarlyStop_g: 0.40
StopTarget_g: 24.60
Kp: 2.500
Ki: 0.150
Kd: 0.030
IntMax: 30.00
ServoMin_deg: 20
ServoMax_deg: 40
HammerThreshold_g: 3.00
FinalMass_g: 24.86
FinalError_g: -0.14
FinalError_pct: -0.56
Duration_ms: 41448
Duration_s: 41.45
TimeTo90_ms: 37661
RiseTime_10_90_ms: 35119
TimeToTolerance_ms: 37661
SettlingTime_ms: 37661
SettlingTol_pct: 5.00
SettlingTol_g: 1.25
MaxMass_g: 24.86
MaxOvershoot_g: 0.00
MaxOvershoot_pct: 0.00
BridgingCount: 4
Status: AKURAT
Valid: TRUE
StopReason: TARGET
=== TRIAL END ===
--------------------------------------------
r=reset | g=ulangi | c=parameter
