======== PARAMETER AKTIF (Fixed PID) ========
Setpoint   : 25.0g
Kp         : 2.50
Ki         : 0.150
Kd         : 0.030
IntMax     : 30.0
SUDUT_MIN  : 20deg
SUDUT_BUKA : 40deg
EARLY_STOP : SP - 0.40g
STOP saat  : 24.6g
HAMMER_TH  : error > 3.0g
=================================================
RESET. Servo tutup. Tare selesai. Siap.
=== TRIAL START ===
Controller: Fixed PID
TrialNo: 3
Setpoint_g: 25.00
EarlyStop_g: 0.40
StopTarget_g: 24.60
Kp: 2.500
Ki: 0.150
Kd: 0.030
IntMax: 30.00
ServoMin_deg: 20
ServoMax_deg: 40
HammerThreshold_g: 3.00
Sampling_ms: 100
DataFormat: DATA,ms,mass_g,error_g,error_pct,output,servo_deg,zone,I,D,bridging_count
DATA,57028,23.69,1.31,5.3,7.8,21,Z3,30.000,-0.078,7
DATA,57287,23.62,1.38,5.5,8.0,21,Z3,30.000,0.710,7
DATA,57545,23.73,1.27,5.1,7.6,21,Z3,30.000,-1.176,7
DATA,57803,23.76,1.24,5.0,7.6,21,Z3,30.000,-0.233,7
DATA,58061,23.86,1.14,4.6,7.3,21,Z3,30.000,-1.025,7
DATA,58320,23.88,1.12,4.5,7.3,21,Z3,30.000,-0.163,7
DATA,58578,24.02,0.98,3.9,6.9,21,Z3,30.000,-1.450,7
DATA,58836,24.06,0.94,3.8,6.9,21,Z3,30.000,-0.351,7
DATA,59094,24.04,0.96,3.8,6.9,21,Z3,30.000,0.148,7
DATA,59353,23.96,1.04,4.2,7.1,21,Z3,30.000,0.791,7
DATA,59611,23.97,1.03,4.1,7.1,21,Z3,30.000,-0.063,7
DATA,59869,23.93,1.07,4.3,7.2,21,Z3,30.000,0.344,7
DATA,60127,23.95,1.05,4.2,7.1,21,Z3,30.000,-0.204,7
DATA,60385,24.12,0.88,3.5,6.7,21,Z3,30.000,-1.661,7
DATA,60644,24.25,0.75,3.0,6.3,21,Z3,30.000,-1.339,7
DATA,60902,24.39,0.61,2.4,6.0,20,Z3,30.000,-1.410,7
DATA,61160,24.38,0.62,2.5,6.0,21,Z3,30.000,0.118,7
DATA,61418,24.41,0.59,2.4,6.0,20,Z3,30.000,-0.222,7
DATA,61677,24.40,0.60,2.4,6.0,21,Z3,30.000,0.052,7
DATA,61935,24.32,0.68,2.7,6.2,21,Z3,30.000,0.755,7
DATA,62193,24.33,0.67,2.7,6.2,21,Z3,30.000,-0.052,7
DATA,62451,24.49,0.51,2.0,5.7,20,Z3,30.000,-1.624,7
--------------------------------------------
STOP       : TARGET
Setpoint   : 25.0g
Massa akhir: 24.77g
Error akhir: -0.23g
Error%     : -0.9%
Durasi     : 64172ms
Bridging   : 7x
STATUS     : AKURAT
=== SUMMARY TRIAL ===
Controller: Fixed PID
TrialNo: 3
Setpoint_g: 25.00
EarlyStop_g: 0.40
StopTarget_g: 24.60
Kp: 2.500
Ki: 0.150
Kd: 0.030
IntMax: 30.00
ServoMin_deg: 20
ServoMax_deg: 40
HammerThreshold_g: 3.00
FinalMass_g: 24.77
FinalError_g: -0.23
FinalError_pct: -0.93
Duration_ms: 64172
Duration_s: 64.17
TimeTo90_ms: 50831
RiseTime_10_90_ms: 48289
TimeToTolerance_ms: 57803
SettlingTime_ms: 57803
SettlingTol_pct: 5.00
SettlingTol_g: 1.25
MaxMass_g: 24.79
MaxOvershoot_g: 0.00
MaxOvershoot_pct: 0.00
BridgingCount: 7
Status: AKURAT
Valid: TRUE
StopReason: TARGET
=== TRIAL END ===
--------------------------------------------
r=reset | g=ulangi | c=parameter
