======== PARAMETER AKTIF (Fixed PID) ========
Setpoint   : 25.0g
Kp         : 2.50
Ki         : 0.150
Kd         : 0.030
IntMax     : 30.0
SUDUT_MIN  : 20deg
SUDUT_BUKA : 40deg
EARLY_STOP : SP - 0.40g
STOP saat  : 24.6g
HAMMER_TH  : error > 3.0g
=================================================
RESET. Servo tutup. Tare selesai. Siap.
=== TRIAL START ===
Controller: Fixed PID
TrialNo: 8
Setpoint_g: 25.00
EarlyStop_g: 0.40
StopTarget_g: 24.60
Kp: 2.500
Ki: 0.150
Kd: 0.030
IntMax: 30.00
ServoMin_deg: 20
ServoMax_deg: 40
HammerThreshold_g: 3.00
Sampling_ms: 100
DataFormat: DATA,ms,mass_g,error_g,error_pct,output,servo_deg,zone,I,D,bridging_count
DATA,57286,22.56,2.44,9.7,10.6,21,Z3,30.000,-0.932,6
DATA,57544,22.64,2.36,9.5,10.4,21,Z3,30.000,-0.721,6
DATA,57803,22.74,2.26,9.0,10.1,21,Z3,30.000,-1.029,6
DATA,58061,22.69,2.31,9.2,10.3,21,Z3,30.000,0.518,6
DATA,58319,22.56,2.44,9.8,10.6,21,Z3,30.000,1.287,6
DATA,58577,22.70,2.30,9.2,10.2,21,Z3,30.000,-1.421,6
DATA,58836,22.67,2.33,9.3,10.3,21,Z3,30.000,0.355,6
DATA,59094,22.73,2.27,9.1,10.2,21,Z3,30.000,-0.651,6
DATA,59352,22.62,2.38,9.5,10.5,21,Z3,30.000,1.058,6
DATA,59610,22.82,2.18,8.7,9.9,21,Z3,30.000,-1.990,6
DATA,59869,22.57,2.43,9.7,10.7,21,Z3,30.000,2.579,6
DATA,60127,22.57,2.43,9.7,10.6,21,Z3,30.000,-0.067,6
DATA,60385,22.67,2.33,9.3,10.3,21,Z3,30.000,-1.021,6
DATA,60643,23.40,1.60,6.4,8.3,21,Z3,30.000,-7.236,6
DATA,60902,23.58,1.42,5.7,8.0,21,Z3,30.000,-1.842,6
DATA,61160,23.43,1.57,6.3,8.5,21,Z3,30.000,1.569,6
DATA,61418,23.35,1.65,6.6,8.7,21,Z3,30.000,0.799,6
DATA,61676,23.32,1.68,6.7,8.7,21,Z3,30.000,0.300,6
DATA,61935,23.48,1.52,6.1,8.3,21,Z3,30.000,-1.632,6
DATA,62193,23.49,1.51,6.1,8.3,21,Z3,30.000,-0.074,6
DATA,62451,23.55,1.45,5.8,8.1,21,Z3,30.000,-0.673,6
DATA,62709,23.75,1.25,5.0,7.6,21,Z3,30.000,-1.953,6
DATA,62968,23.79,1.21,4.8,7.5,21,Z3,30.000,-0.385,6
DATA,63226,23.82,1.18,4.7,7.5,21,Z3,30.000,-0.289,6
DATA,63484,23.80,1.20,4.8,7.5,21,Z3,30.000,0.144,6
DATA,63742,23.81,1.19,4.8,7.5,21,Z3,30.000,-0.082,6
DATA,64001,23.75,1.25,5.0,7.6,21,Z3,30.000,0.566,6
DATA,64259,23.73,1.27,5.1,7.7,21,Z3,30.000,0.255,6
DATA,64517,23.73,1.27,5.1,7.7,21,Z3,30.000,0.011,6
DATA,64775,23.71,1.29,5.2,7.7,21,Z3,30.000,0.181,6
DATA,65033,23.74,1.26,5.0,7.6,21,Z3,30.000,-0.333,6
DATA,65292,23.71,1.29,5.2,7.7,21,Z3,30.000,0.370,6
DATA,65550,23.70,1.30,5.2,7.7,21,Z3,30.000,0.044,6
DATA,65808,23.73,1.27,5.1,7.7,21,Z3,30.000,-0.244,6
DATA,66066,23.67,1.33,5.3,7.8,21,Z3,30.000,0.581,6
DATA,66325,23.75,1.25,5.0,7.6,21,Z3,30.000,-0.792,6
DATA,66583,24.23,0.77,3.1,6.3,21,Z3,30.000,-4.869,6
DATA,66841,24.32,0.68,2.7,6.2,21,Z3,30.000,-0.881,6
DATA,67099,24.34,0.66,2.6,6.1,21,Z3,30.000,-0.192,6
DATA,67358,24.36,0.64,2.6,6.1,21,Z3,30.000,-0.155,6
DATA,67616,24.34,0.66,2.6,6.2,21,Z3,30.000,0.170,6
DATA,67874,24.32,0.68,2.7,6.2,21,Z3,30.000,0.222,6
DATA,68132,24.32,0.68,2.7,6.2,21,Z3,30.000,0.011,6
DATA,68391,24.36,0.64,2.6,6.1,21,Z3,30.000,-0.444,6
--------------------------------------------
STOP       : TARGET
Setpoint   : 25.0g
Massa akhir: 25.59g
Error akhir: 0.59g
Error%     : 2.4%
Durasi     : 70111ms
Bridging   : 6x
STATUS     : AKURAT
=== SUMMARY TRIAL ===
Controller: Fixed PID
TrialNo: 8
Setpoint_g: 25.00
EarlyStop_g: 0.40
StopTarget_g: 24.60
Kp: 2.500
Ki: 0.150
Kd: 0.030
IntMax: 30.00
ServoMin_deg: 20
ServoMax_deg: 40
HammerThreshold_g: 3.00
FinalMass_g: 25.59
FinalError_g: 0.59
FinalError_pct: 2.38
Duration_ms: 70111
Duration_s: 70.11
TimeTo90_ms: 50572
RiseTime_10_90_ms: 45706
TimeToTolerance_ms: 62968
SettlingTime_ms: 66583
SettlingTol_pct: 5.00
SettlingTol_g: 1.25
MaxMass_g: 25.59
MaxOvershoot_g: 0.59
MaxOvershoot_pct: 2.38
BridgingCount: 6
Status: AKURAT
Valid: TRUE
StopReason: TARGET
=== TRIAL END ===
--------------------------------------------
r=reset | g=ulangi | c=parameter
