======== PARAMETER AKTIF (Fixed PID) ========
Setpoint   : 25.0g
Kp         : 2.50
Ki         : 0.150
Kd         : 0.030
IntMax     : 30.0
SUDUT_MIN  : 20deg
SUDUT_BUKA : 40deg
EARLY_STOP : SP - 0.40g
STOP saat  : 24.6g
HAMMER_TH  : error > 3.0g
=================================================
RESET. Servo tutup. Tare selesai. Siap.
=== TRIAL START ===
Controller: Fixed PID
TrialNo: 4
Setpoint_g: 25.00
EarlyStop_g: 0.40
StopTarget_g: 24.60
Kp: 2.500
Ki: 0.150
Kd: 0.030
IntMax: 30.00
ServoMin_deg: 20
ServoMax_deg: 40
HammerThreshold_g: 3.00
Sampling_ms: 100
DataFormat: DATA,ms,mass_g,error_g,error_pct,output,servo_deg,zone,I,D,bridging_count
DATA,25269,23.19,1.81,7.2,9.0,21,Z3,30.000,-1.743,0
DATA,25527,23.22,1.78,7.1,9.0,21,Z3,30.000,-0.274,0
DATA,25786,23.15,1.85,7.4,9.1,21,Z3,30.000,0.670,0
DATA,26044,23.16,1.84,7.4,9.1,21,Z3,30.000,-0.056,0
DATA,26302,23.18,1.82,7.3,9.0,21,Z3,30.000,-0.292,0
DATA,26561,23.22,1.78,7.1,9.0,21,Z3,30.000,-0.311,0
DATA,26819,23.12,1.88,7.5,9.2,21,Z3,30.000,0.977,0
DATA,27077,23.22,1.78,7.1,8.9,21,Z3,30.000,-1.054,0
DATA,27335,23.28,1.72,6.9,8.8,21,Z3,30.000,-0.599,0
DATA,27594,23.27,1.73,6.9,8.8,21,Z3,30.000,0.170,0
DATA,27852,23.26,1.74,7.0,8.9,21,Z3,30.000,0.092,0
DATA,28110,23.28,1.72,6.9,8.8,21,Z3,30.000,-0.255,0
DATA,28368,23.25,1.75,7.0,8.9,21,Z3,30.000,0.289,0
DATA,28627,23.30,1.70,6.8,8.7,21,Z3,30.000,-0.462,0
DATA,28885,23.37,1.63,6.5,8.6,21,Z3,30.000,-0.714,0
DATA,29143,23.35,1.65,6.6,8.6,21,Z3,30.000,0.174,0
DATA,29402,23.36,1.64,6.6,8.6,21,Z3,30.000,-0.037,0
DATA,29660,23.43,1.57,6.3,8.4,21,Z3,30.000,-0.744,0
DATA,29918,23.35,1.65,6.6,8.6,21,Z3,30.000,0.773,0
DATA,30176,23.29,1.71,6.8,8.8,21,Z3,30.000,0.655,0
DATA,30435,23.31,1.69,6.7,8.7,21,Z3,30.000,-0.240,0
DATA,30693,23.35,1.65,6.6,8.6,21,Z3,30.000,-0.359,0
DATA,30951,23.39,1.61,6.4,8.5,21,Z3,30.000,-0.396,0
DATA,31209,23.34,1.66,6.6,8.7,21,Z3,30.000,0.444,0
DATA,31468,23.50,1.50,6.0,8.2,21,Z3,30.000,-1.539,0
DATA,31726,23.52,1.48,5.9,8.2,21,Z3,30.000,-0.233,0
DATA,31984,23.67,1.33,5.3,7.8,21,Z3,30.000,-1.506,0
DATA,32242,23.62,1.38,5.5,8.0,21,Z3,30.000,0.503,0
DATA,32501,23.46,1.54,6.2,8.4,21,Z3,30.000,1.591,0
DATA,32759,23.36,1.64,6.5,8.6,21,Z3,30.000,0.977,0
DATA,33017,23.40,1.60,6.4,8.5,21,Z3,30.000,-0.396,0
DATA,33276,23.41,1.59,6.3,8.5,21,Z3,30.000,-0.089,0
DATA,33534,23.41,1.59,6.4,8.5,21,Z3,30.000,0.041,0
DATA,33792,23.31,1.69,6.8,8.8,21,Z3,30.000,0.988,0
DATA,34050,23.31,1.69,6.8,8.7,21,Z3,30.000,0.022,0
DATA,34309,23.36,1.64,6.6,8.6,21,Z3,30.000,-0.518,0
DATA,34567,23.49,1.51,6.0,8.2,21,Z3,30.000,-1.332,0
DATA,34825,23.50,1.50,6.0,8.3,21,Z3,30.000,-0.026,0
DATA,35083,23.40,1.60,6.4,8.5,21,Z3,30.000,0.917,0
DATA,35342,23.43,1.57,6.3,8.4,21,Z3,30.000,-0.251,0
DATA,35600,23.49,1.51,6.0,8.3,21,Z3,30.000,-0.622,0
DATA,35858,23.45,1.55,6.2,8.4,21,Z3,30.000,0.411,0
DATA,36116,23.44,1.56,6.3,8.4,21,Z3,30.000,0.148,0
DATA,36375,23.46,1.54,6.2,8.3,21,Z3,30.000,-0.248,0
DATA,36633,23.49,1.51,6.1,8.3,21,Z3,30.000,-0.259,0
DATA,36891,23.47,1.53,6.1,8.3,21,Z3,30.000,0.140,0
DATA,37149,23.47,1.53,6.1,8.3,21,Z3,30.000,-0.026,0
DATA,37408,23.47,1.53,6.1,8.3,21,Z3,30.000,0.070,0
DATA,37666,23.46,1.54,6.2,8.4,21,Z3,30.000,0.093,0
DATA,37924,23.47,1.53,6.1,8.3,21,Z3,30.000,-0.137,0
DATA,38182,23.51,1.49,6.0,8.2,21,Z3,30.000,-0.362,0
DATA,38441,23.51,1.49,5.9,8.2,21,Z3,30.000,-0.059,0
DATA,38699,23.49,1.51,6.0,8.3,21,Z3,30.000,0.244,0
DATA,38957,23.50,1.50,6.0,8.2,21,Z3,30.000,-0.107,0
DATA,39216,23.53,1.47,5.9,8.2,21,Z3,30.000,-0.311,0
DATA,39474,23.49,1.51,6.0,8.3,21,Z3,30.000,0.411,0
DATA,39732,23.52,1.48,5.9,8.2,21,Z3,30.000,-0.255,0
DATA,39990,23.49,1.51,6.1,8.3,21,Z3,30.000,0.289,0
DATA,40248,23.46,1.54,6.1,8.3,21,Z3,30.000,0.226,0
DATA,40507,23.43,1.57,6.3,8.4,21,Z3,30.000,0.311,0
DATA,40765,23.46,1.54,6.2,8.3,21,Z3,30.000,-0.248,0
DATA,41023,23.46,1.54,6.2,8.3,21,Z3,30.000,-0.026,0
DATA,41282,23.48,1.52,6.1,8.3,21,Z3,30.000,-0.181,0
DATA,41540,23.42,1.58,6.3,8.5,21,Z3,30.000,0.551,0
DATA,41798,23.53,1.47,5.9,8.1,21,Z3,30.000,-1.084,0
DATA,42056,23.63,1.37,5.5,7.9,21,Z3,30.000,-0.943,0
DATA,42314,23.61,1.39,5.6,8.0,21,Z3,30.000,0.185,0
DATA,42573,23.62,1.38,5.5,7.9,21,Z3,30.000,-0.144,0
DATA,42831,23.61,1.39,5.5,8.0,21,Z3,30.000,0.085,0
DATA,43089,23.57,1.43,5.7,8.1,21,Z3,30.000,0.455,0
DATA,43348,23.60,1.40,5.6,8.0,21,Z3,30.000,-0.277,0
DATA,43606,23.58,1.42,5.7,8.1,21,Z3,30.000,0.174,0
DATA,43864,23.63,1.37,5.5,7.9,21,Z3,30.000,-0.503,0
DATA,44122,23.62,1.38,5.5,8.0,21,Z3,30.000,0.085,0
DATA,44381,23.62,1.38,5.5,8.0,21,Z3,30.000,0.019,0
DATA,44639,23.63,1.37,5.5,7.9,21,Z3,30.000,-0.122,0
DATA,44897,23.61,1.39,5.6,8.0,21,Z3,30.000,0.222,0
DATA,45155,23.59,1.41,5.7,8.0,21,Z3,30.000,0.222,0
DATA,45414,23.57,1.43,5.7,8.1,21,Z3,30.000,0.129,0
DATA,45672,23.58,1.42,5.7,8.1,21,Z3,30.000,-0.022,0
DATA,45930,23.82,1.18,4.7,7.4,21,Z3,30.000,-2.390,0
DATA,46188,24.04,0.96,3.9,6.8,21,Z3,30.000,-2.220,0
DATA,46447,23.99,1.01,4.1,7.1,21,Z3,30.000,0.518,0
DATA,46705,24.02,0.98,3.9,7.0,21,Z3,30.000,-0.303,0
DATA,46963,24.00,1.00,4.0,7.0,21,Z3,30.000,0.152,0
DATA,47221,24.00,1.00,4.0,7.0,21,Z3,30.000,0.022,0
DATA,47480,24.00,1.00,4.0,7.0,21,Z3,30.000,0.019,0
DATA,47738,23.97,1.03,4.1,7.1,21,Z3,30.000,0.281,0
DATA,47996,24.12,0.88,3.5,6.7,21,Z3,30.000,-1.513,0
DATA,48254,24.24,0.76,3.1,6.4,21,Z3,30.000,-1.158,0
DATA,48513,24.18,0.82,3.3,6.6,21,Z3,30.000,0.551,0
DATA,48771,24.16,0.84,3.4,6.6,21,Z3,30.000,0.233,0
DATA,49029,24.16,0.84,3.4,6.6,21,Z3,30.000,-0.022,0
DATA,49287,24.18,0.82,3.3,6.5,21,Z3,30.000,-0.189,0
DATA,49546,24.17,0.83,3.3,6.6,21,Z3,30.000,0.033,0
DATA,49804,24.23,0.77,3.1,6.4,21,Z3,30.000,-0.551,0
DATA,50062,24.45,0.55,2.2,5.8,20,Z3,30.000,-2.209,0
DATA,50320,24.57,0.43,1.7,5.5,20,Z3,30.000,-1.199,0
--------------------------------------------
STOP       : TARGET
Setpoint   : 25.0g
Massa akhir: 24.38g
Error akhir: -0.62g
Error%     : -2.5%
Durasi     : 52041ms
Bridging   : 0x
STATUS     : AKURAT
=== SUMMARY TRIAL ===
Controller: Fixed PID
TrialNo: 4
Setpoint_g: 25.00
EarlyStop_g: 0.40
StopTarget_g: 24.60
Kp: 2.500
Ki: 0.150
Kd: 0.030
IntMax: 30.00
ServoMin_deg: 20
ServoMax_deg: 40
HammerThreshold_g: 3.00
FinalMass_g: 24.38
FinalError_g: -0.62
FinalError_pct: -2.47
Duration_ms: 52041
Duration_s: 52.04
TimeTo90_ms: 21137
RiseTime_10_90_ms: 18595
TimeToTolerance_ms: 45930
SettlingTime_ms: 45930
SettlingTol_pct: 5.00
SettlingTol_g: 1.25
MaxMass_g: 24.60
MaxOvershoot_g: 0.00
MaxOvershoot_pct: 0.00
BridgingCount: 0
Status: AKURAT
Valid: TRUE
StopReason: TARGET
=== TRIAL END ===
--------------------------------------------
r=reset | g=ulangi | c=parameter
