======== PARAMETER AKTIF (Fixed PID) ========
Setpoint   : 25.0g
Kp         : 2.50
Ki         : 0.150
Kd         : 0.030
IntMax     : 30.0
SUDUT_MIN  : 20deg
SUDUT_BUKA : 40deg
EARLY_STOP : SP - 0.40g
STOP saat  : 24.6g
HAMMER_TH  : error > 3.0g
=================================================
RESET. Servo tutup. Tare selesai. Siap.
=== TRIAL START ===
Controller: Fixed PID
TrialNo: 9
Setpoint_g: 25.00
EarlyStop_g: 0.40
StopTarget_g: 24.60
Kp: 2.500
Ki: 0.150
Kd: 0.030
IntMax: 30.00
ServoMin_deg: 20
ServoMax_deg: 40
HammerThreshold_g: 3.00
Sampling_ms: 100
DataFormat: DATA,ms,mass_g,error_g,error_pct,output,servo_deg,zone,I,D,bridging_count
DATA,19845,16.70,8.30,33.2,24.8,24,Z2,30.000,-15.668,1
DATA,20103,16.53,8.47,33.9,25.7,24,Z2,30.000,1.779,1
DATA,20362,16.41,8.59,34.4,26.0,25,Z2,30.000,1.162,1
DATA,20620,16.69,8.31,33.3,25.2,24,Z2,30.000,-2.749,1
DATA,20878,16.52,8.48,33.9,25.7,24,Z2,30.000,1.643,1
DATA,21136,16.45,8.55,34.2,25.9,24,Z2,30.000,0.744,1
DATA,21394,16.75,8.25,33.0,25.0,24,Z2,30.000,-3.000,1
DATA,21653,16.78,8.22,32.9,25.0,24,Z2,30.000,-0.326,1
DATA,21911,16.67,8.33,33.3,25.4,24,Z2,30.000,1.125,1
DATA,22169,16.65,8.35,33.4,25.4,24,Z2,30.000,0.203,1
DATA,22428,16.60,8.40,33.6,25.5,24,Z2,30.000,0.459,1
DATA,22686,16.69,8.31,33.3,25.3,24,Z2,30.000,-0.870,1
DATA,22944,16.64,8.36,33.5,25.4,24,Z2,30.000,0.499,1
DATA,23202,16.94,8.06,32.3,24.6,24,Z2,30.000,-2.989,1
DATA,23461,17.00,8.00,32.0,24.5,24,Z2,30.000,-0.648,1
DATA,23719,16.97,8.03,32.1,24.6,24,Z2,30.000,0.315,1
DATA,23977,17.00,8.00,32.0,24.5,24,Z2,30.000,-0.341,1
DATA,24235,16.98,8.02,32.1,24.6,24,Z2,30.000,0.222,1
DATA,24494,16.98,8.02,32.1,24.5,24,Z2,30.000,-0.022,1
BRIDGING #2 @16.93g hammer
DATA,24752,16.93,8.07,32.3,24.7,24,Z2,30.000,0.499,2
DATA,25010,16.97,8.03,32.1,24.6,24,Z2,30.000,-0.355,2
DATA,25268,16.93,8.07,32.3,24.7,24,Z2,30.000,0.348,2
DATA,25527,16.98,8.02,32.1,24.5,24,Z2,30.000,-0.407,2
DATA,25785,17.64,7.36,29.4,22.7,24,Z2,30.000,-6.659,2
DATA,26043,17.83,7.17,28.7,22.4,24,Z2,30.000,-1.880,2
DATA,26301,17.77,7.23,28.9,22.6,24,Z2,30.000,0.562,2
DATA,26559,17.76,7.24,29.0,22.6,24,Z2,30.000,0.119,2
DATA,26818,17.74,7.26,29.0,22.7,24,Z2,30.000,0.200,2
DATA,27076,17.76,7.24,29.0,22.6,24,Z2,30.000,-0.196,2
DATA,27334,17.77,7.23,28.9,22.6,24,Z2,30.000,-0.059,2
DATA,27592,17.78,7.22,28.9,22.5,24,Z2,30.000,-0.152,2
DATA,27851,17.71,7.29,29.1,22.7,24,Z2,30.000,0.670,2
DATA,28109,17.71,7.29,29.1,22.7,24,Z2,30.000,0.004,2
DATA,28367,17.79,7.21,28.8,22.5,24,Z2,30.000,-0.744,2
DATA,28626,17.77,7.23,28.9,22.6,24,Z2,30.000,0.159,2
DATA,28884,17.74,7.26,29.0,22.7,24,Z2,30.000,0.318,2
DATA,29142,17.77,7.23,28.9,22.6,24,Z2,30.000,-0.285,2
DATA,29400,17.77,7.23,28.9,22.6,24,Z2,30.000,0.026,2
DATA,29659,17.73,7.27,29.1,22.7,24,Z2,30.000,0.388,2
DATA,29917,17.72,7.28,29.1,22.7,24,Z2,30.000,0.059,2
DATA,30175,17.73,7.27,29.1,22.7,24,Z2,30.000,-0.100,2
DATA,30433,17.74,7.26,29.0,22.7,24,Z2,30.000,-0.063,2
DATA,30692,17.73,7.27,29.1,22.7,24,Z2,30.000,0.044,2
BRIDGING #3 @17.75g hammer
DATA,30950,17.75,7.25,29.0,22.6,24,Z2,30.000,-0.155,3
DATA,31208,17.76,7.24,29.0,22.6,24,Z2,30.000,-0.096,3
DATA,31466,17.71,7.29,29.1,22.7,24,Z2,30.000,0.459,3
DATA,31725,17.74,7.26,29.0,22.6,24,Z2,30.000,-0.315,3
DATA,31983,17.89,7.11,28.4,22.2,24,Z2,30.000,-1.432,3
DATA,32241,18.05,6.95,27.8,21.8,24,Z2,30.000,-1.609,3
DATA,32499,18.04,6.96,27.8,21.9,24,Z2,30.000,0.096,3
DATA,32757,18.01,6.99,28.0,22.0,24,Z2,30.000,0.270,3
DATA,33016,18.02,6.98,27.9,21.9,24,Z2,30.000,-0.100,3
DATA,33274,18.03,6.97,27.9,21.9,24,Z2,30.000,-0.052,3
DATA,33532,18.02,6.98,27.9,22.0,24,Z2,30.000,0.074,3
DATA,33790,18.06,6.94,27.8,21.8,24,Z2,30.000,-0.388,3
BRIDGING #4 @18.07g hammer
DATA,34049,18.07,6.93,27.7,21.8,24,Z2,30.000,-0.100,
DATA,34307,18.06,6.94,27.8,21.9,24,Z2,30.000,0.096,4
DATA,34565,18.05,6.95,27.8,21.9,24,Z2,30.000,0.141,4
DATA,34823,17.99,7.01,28.0,22.0,24,Z2,30.000,0.547,4
DATA,35081,17.96,7.04,28.2,22.1,24,Z2,30.000,0.285,4
DATA,35339,17.94,7.06,28.3,22.2,24,Z2,30.000,0.255,4
DATA,35598,17.85,7.15,28.6,22.4,24,Z2,30.000,0.902,4
DATA,35856,17.98,7.02,28.1,22.0,24,Z2,30.000,-1.332,4
DATA,36114,18.04,6.96,27.8,21.9,24,Z2,30.000,-0.651,4
DATA,36373,18.07,6.93,27.7,21.8,24,Z2,30.000,-0.266,4
DATA,36631,18.05,6.95,27.8,21.9,24,Z2,30.000,0.196,4
DATA,36889,18.12,6.88,27.5,21.7,24,Z2,30.000,-0.640,4
BRIDGING #5 @18.07g hammer
DATA,37147,18.07,6.93,27.7,21.8,24,Z2,30.000,0.470,5
DATA,37406,18.00,7.00,28.0,22.0,24,Z2,30.000,0.673,5
DATA,37664,18.07,6.93,27.7,21.8,24,Z2,30.000,-0.648,5
DATA,37922,18.22,6.78,27.1,21.4,24,Z2,30.000,-1.554,5
DATA,38180,18.45,6.55,26.2,20.8,23,Z2,30.000,-2.253,5
DATA,38438,18.32,6.68,26.7,21.2,24,Z2,30.000,1.269,5
DATA,38696,18.26,6.74,27.0,21.4,24,Z2,30.000,0.603,5
DATA,38955,18.34,6.66,26.6,21.1,24,Z2,30.000,-0.818,5
DATA,39213,18.16,6.84,27.3,21.6,24,Z2,30.000,1.780,5
DATA,39471,18.17,6.83,27.3,21.6,24,Z2,30.000,-0.111,5
DATA,39729,18.17,6.83,27.3,21.6,24,Z2,30.000,0.074,5
DATA,39988,18.22,6.78,27.1,21.4,24,Z2,30.000,-0.536,5
BRIDGING #6 @18.24g hammer
DATA,40246,18.24,6.76,27.0,21.4,24,Z2,30.000,-0.170,6
DATA,40504,18.17,6.83,27.3,21.6,24,Z2,30.000,0.673,6
DATA,40762,18.08,6.92,27.7,21.8,24,Z2,30.000,0.936,6
DATA,41021,18.23,6.77,27.1,21.4,24,Z2,30.000,-1.547,6
DATA,41279,18.30,6.70,26.8,21.2,24,Z2,30.000,-0.707,6
DATA,41537,18.29,6.71,26.9,21.3,24,Z2,30.000,0.159,6
DATA,41795,18.16,6.84,27.3,21.6,24,Z2,30.000,1.228,6
DATA,42053,17.97,7.03,28.1,22.1,24,Z2,30.000,1.905,6
DATA,42312,18.00,7.00,28.0,22.0,24,Z2,30.000,-0.263,6
DATA,42570,18.20,6.80,27.2,21.5,24,Z2,30.000,-1.972,6
DATA,42828,18.21,6.79,27.2,21.5,24,Z2,30.000,-0.148,6
DATA,43086,18.00,7.00,28.0,22.1,24,Z2,30.000,2.135,6
BRIDGING #7 @18.14g hammer
DATA,43345,18.14,6.86,27.4,21.6,24,Z2,30.000,-1.421,7
DATA,43603,18.17,6.83,27.3,21.6,24,Z2,30.000,-0.348,7
DATA,43861,18.10,6.90,27.6,21.8,24,Z2,30.000,0.703,7
DATA,44119,18.16,6.84,27.4,21.6,24,Z2,30.000,-0.559,7
DATA,44377,18.17,6.83,27.3,21.6,24,Z2,30.000,-0.140,7
DATA,44636,18.15,6.85,27.4,21.6,24,Z2,30.000,0.248,7
DATA,44894,18.11,6.89,27.5,21.7,24,Z2,30.000,0.355,7
DATA,45152,18.06,6.94,27.8,21.9,24,Z2,30.000,0.581,7
DATA,45410,18.00,7.00,28.0,22.0,24,Z2,30.000,0.562,7
DATA,45668,18.31,6.69,26.8,21.1,24,Z2,30.000,-3.104,7
DATA,45927,18.17,6.83,27.3,21.6,24,Z2,30.000,1.350,7
DATA,46185,18.19,6.81,27.2,21.5,24,Z2,30.000,-0.181,7
BRIDGING #8 @18.35g hammer
DATA,46443,18.35,6.65,26.6,21.1,24,Z2,30.000,-1.550,8
DATA,46702,18.20,6.80,27.2,21.6,24,Z2,30.000,1.502,8
DATA,46960,18.18,6.82,27.3,21.5,24,Z2,30.000,0.126,8
DATA,47218,18.13,6.87,27.5,21.7,24,Z2,30.000,0.599,8
DATA,47476,18.16,6.84,27.4,21.6,24,Z2,30.000,-0.348,8
DATA,47734,20.30,4.70,18.8,15.6,22,Z2,30.000,-21.369,8
--------------------------------------------
STOP       : TARGET
Setpoint   : 25.0g
Massa akhir: 25.37g
Error akhir: 0.37g
Error%     : 1.5%
Durasi     : 49455ms
Bridging   : 8x
STATUS     : AKURAT
=== SUMMARY TRIAL ===
Controller: Fixed PID
TrialNo: 9
Setpoint_g: 25.00
EarlyStop_g: 0.40
StopTarget_g: 24.60
Kp: 2.500
Ki: 0.150
Kd: 0.030
IntMax: 30.00
ServoMin_deg: 20
ServoMax_deg: 40
HammerThreshold_g: 3.00
FinalMass_g: 25.37
FinalError_g: 0.37
FinalError_pct: 1.48
Duration_ms: 49455
Duration_s: 49.46
TimeTo90_ms: 47992
RiseTime_10_90_ms: 45450
TimeToTolerance_ms: 47992
SettlingTime_ms: 47992
SettlingTol_pct: 5.00
SettlingTol_g: 1.25
MaxMass_g: 25.37
MaxOvershoot_g: 0.37
MaxOvershoot_pct: 1.48
BridgingCount: 8
Status: AKURAT
Valid: TRUE
StopReason: TARGET
=== TRIAL END ===
--------------------------------------------
r=reset | g=ulangi | c=parameter
