======== PARAMETER AKTIF (Fixed PID) ========
Setpoint   : 25.0g
Kp         : 2.50
Ki         : 0.150
Kd         : 0.030
IntMax     : 30.0
SUDUT_MIN  : 20deg
SUDUT_BUKA : 40deg
EARLY_STOP : SP - 0.40g
STOP saat  : 24.6g
HAMMER_TH  : error > 3.0g
=================================================
RESET. Servo tutup. Tare selesai. Siap.
=== TRIAL START ===
Controller: Fixed PID
TrialNo: 7
Setpoint_g: 25.00
EarlyStop_g: 0.40
StopTarget_g: 24.60
Kp: 2.500
Ki: 0.150
Kd: 0.030
IntMax: 30.00
ServoMin_deg: 20
ServoMax_deg: 40
HammerThreshold_g: 3.00
Sampling_ms: 100
DataFormat: DATA,ms,mass_g,error_g,error_pct,output,servo_deg,zone,I,D,bridging_count
=== DATA START ===
DATA,100,0.00,25.00,100.0,70.4,33,Z1,2.500,250.000,0
DATA,218,0.01,24.99,99.9,63.2,32,Z1,4.999,-0.140,0
DATA,476,0.38,24.62,98.5,62.6,32,Z1,7.460,-3.674,0
DATA,734,0.57,24.43,97.7,62.5,32,Z1,9.903,-1.898,0
DATA,992,0.50,24.50,98.0,63.1,32,Z1,12.353,0.669,0
DATA,1251,0.61,24.39,97.6,63.2,32,Z1,14.792,-1.010,0
DATA,1509,0.60,24.40,97.6,63.6,32,Z1,17.233,0.085,0
DATA,1767,0.52,24.48,97.9,64.2,32,Z1,19.681,0.788,0
DATA,2025,0.54,24.46,97.8,64.5,32,Z1,22.127,-0.211,0
DATA,2284,0.66,24.34,97.4,64.5,32,Z1,24.561,-1.221,0
DATA,2542,0.50,24.50,98.0,65.3,32,Z1,27.011,1.572,0
DATA,2800,0.56,24.44,97.7,65.5,32,Z1,29.454,-0.610,0
DATA,3059,0.79,24.21,96.8,65.0,32,Z1,30.000,-2.238,0
DATA,3317,0.53,24.47,97.9,65.7,32,Z1,30.000,2.538,0
DATA,3575,0.46,24.54,98.2,65.9,32,Z1,30.000,0.733,0
DATA,3833,0.59,24.41,97.6,65.5,32,Z1,30.000,-1.280,0
DATA,4092,0.57,24.43,97.7,65.6,32,Z1,30.000,0.196,0
DATA,4350,0.71,24.29,97.1,65.2,32,Z1,30.000,-1.443,0
DATA,4608,5.40,19.60,78.4,52.1,30,Z1,30.000,-46.874,0
DATA,4866,6.62,18.38,73.5,50.1,29,Z1,30.000,-12.135,0
DATA,5125,8.98,16.02,64.1,43.8,28,Z1,30.000,-23.640,0
DATA,5383,9.99,15.01,60.0,41.7,28,Z1,30.000,-10.133,0
DATA,5641,9.90,15.10,60.4,42.3,28,Z1,30.000,0.914,0
DATA,5900,10.16,14.84,59.4,41.5,28,Z1,30.000,-2.604,0
DATA,6158,10.11,14.89,59.6,41.7,28,Z1,30.000,0.492,0
DATA,6416,10.12,14.88,59.5,41.7,28,Z1,30.000,-0.092,0
DATA,6674,10.03,14.97,59.9,41.9,28,Z1,30.000,0.888,0
DATA,6933,9.92,15.08,60.3,42.2,28,Z1,30.000,1.143,0
DATA,7191,9.97,15.03,60.1,42.1,28,Z1,30.000,-0.485,0
DATA,7449,10.00,15.00,60.0,42.0,28,Z1,30.000,-0.300,0
DATA,7707,9.99,15.01,60.1,42.0,28,Z1,30.000,0.104,0
DATA,7966,10.08,14.92,59.7,41.8,28,Z1,30.000,-0.892,0
DATA,8224,10.03,14.97,59.9,41.9,28,Z1,30.000,0.485,0
DATA,8482,10.07,14.93,59.7,41.8,28,Z1,30.000,-0.381,0
DATA,8740,10.10,14.90,59.6,41.7,28,Z1,30.000,-0.344,0
DATA,8999,10.24,14.76,59.0,41.3,28,Z1,30.000,-1.439,0
BRIDGING #1 @10.26g hammer
DATA,9257,10.26,14.74,58.9,41.3,28,Z1,30.000,-0.196,1
DATA,9515,10.28,14.72,58.9,41.3,28,Z1,30.000,-0.159,1
DATA,9773,10.26,14.74,59.0,41.4,28,Z1,30.000,0.181,1
DATA,10032,10.24,14.76,59.0,41.4,28,Z1,30.000,0.211,1
DATA,10290,10.29,14.71,58.8,41.2,28,Z1,30.000,-0.540,1
DATA,10548,10.43,14.57,58.3,40.9,27,Z1,30.000,-1.395,1
DATA,10806,10.40,14.60,58.4,41.0,27,Z1,30.000,0.296,1
DATA,11064,10.40,14.60,58.4,41.0,28,Z1,30.000,0.085,1
DATA,11323,10.35,14.65,58.6,41.1,28,Z1,30.000,0.429,1
DATA,11581,10.38,14.62,58.5,41.0,28,Z1,30.000,-0.307,1
DATA,11839,10.39,14.61,58.4,41.0,28,Z1,30.000,-0.078,1
DATA,12097,10.43,14.57,58.3,40.9,27,Z1,30.000,-0.429,1
BRIDGING #2 @10.49g hammer
DATA,12356,10.49,14.51,58.1,40.8,27,Z1,30.000,-0.522,2
DATA,12614,10.45,14.55,58.2,40.9,27,Z1,30.000,0.396,2
DATA,12872,10.50,14.50,58.0,40.7,27,Z1,30.000,-0.514,2
DATA,13130,10.50,14.50,58.0,40.7,27,Z1,30.000,-0.055,2
DATA,13388,10.48,14.52,58.1,40.8,27,Z1,30.000,0.237,2
DATA,13646,10.54,14.46,57.8,40.6,27,Z1,30.000,-0.622,2
DATA,13905,10.54,14.46,57.8,40.7,27,Z1,30.000,0.019,2
DATA,14163,10.54,14.46,57.8,40.7,27,Z1,30.000,0.026,2
DATA,14421,10.53,14.47,57.9,40.7,27,Z1,30.000,0.030,2
DATA,14679,10.56,14.44,57.8,40.6,27,Z1,30.000,-0.248,2
DATA,14938,10.53,14.47,57.9,40.7,27,Z1,30.000,0.263,2
DATA,15196,10.54,14.46,57.8,40.7,27,Z1,30.000,-0.052,2
BRIDGING #3 @10.54g hammer
DATA,15454,10.54,14.46,57.8,40.7,27,Z1,30.000,-0.011,3
DATA,15713,10.58,14.42,57.7,40.5,27,Z1,30.000,-0.440,3
DATA,15970,10.51,14.49,58.0,40.7,27,Z1,30.000,0.729,3
DATA,16229,10.51,14.49,58.0,40.7,27,Z1,30.000,0.011,3
DATA,16487,10.67,14.33,57.3,40.3,27,Z1,30.000,-1.628,3
DATA,16745,10.88,14.12,56.5,39.7,27,Z1,30.000,-2.124,3
DATA,17003,10.83,14.17,56.7,39.9,27,Z1,30.000,0.573,3
DATA,17261,10.87,14.13,56.5,39.8,27,Z1,30.000,-0.444,3
DATA,17520,10.82,14.18,56.7,40.0,27,Z1,30.000,0.503,3
DATA,17778,10.82,14.18,56.7,40.0,27,Z1,30.000,0.037,3
DATA,18036,10.85,14.15,56.6,39.9,27,Z1,30.000,-0.307,3
DATA,18294,10.91,14.09,56.4,39.7,27,Z1,30.000,-0.625,3
BRIDGING #4 @10.82g hammer
DATA,18553,10.82,14.18,56.7,40.0,27,Z1,30.000,0.947,4
DATA,18811,10.80,14.20,56.8,40.0,27,Z1,30.000,0.204,4
DATA,19069,10.83,14.17,56.7,39.9,27,Z1,30.000,-0.303,4
DATA,19327,10.87,14.13,56.5,39.8,27,Z1,30.000,-0.477,4
DATA,19585,10.94,14.06,56.2,39.6,27,Z1,30.000,-0.662,4
DATA,19843,10.94,14.06,56.3,39.7,27,Z1,30.000,0.033,4
DATA,20102,10.93,14.07,56.3,39.7,27,Z1,30.000,0.044,4
DATA,20360,10.99,14.01,56.0,39.5,27,Z1,30.000,-0.562,4
DATA,20618,10.86,14.14,56.6,39.9,27,Z1,30.000,1.291,4
DATA,20876,10.80,14.20,56.8,40.0,27,Z1,30.000,0.570,4
DATA,21135,10.91,14.09,56.4,39.7,27,Z1,30.000,-1.054,4
DATA,21393,11.04,13.96,55.9,39.4,27,Z1,30.000,-1.287,4
BRIDGING #5 @11.11g hammer
DATA,21651,11.11,13.89,55.5,39.2,27,Z1,30.000,-0.773,5
DATA,21909,11.11,13.89,55.6,39.2,27,Z1,30.000,0.078,5
DATA,22167,11.12,13.88,55.5,39.2,27,Z1,30.000,-0.104,5
DATA,22426,11.14,13.86,55.5,39.2,27,Z1,30.000,-0.204,5
DATA,22684,10.84,14.16,56.6,40.0,27,Z1,30.000,2.927,5
DATA,22942,10.83,14.17,56.7,39.9,27,Z1,30.000,0.166,5
DATA,23200,11.00,14.00,56.0,39.5,27,Z1,30.000,-1.676,5
DATA,23458,11.00,14.00,56.0,39.5,27,Z1,30.000,-0.004,5
DATA,23717,11.05,13.95,55.8,39.4,27,Z1,30.000,-0.503,5
DATA,23975,10.95,14.05,56.2,39.6,27,Z1,30.000,0.943,5
DATA,24233,11.02,13.98,55.9,39.4,27,Z1,30.000,-0.707,5
DATA,24491,11.17,13.83,55.3,39.0,27,Z1,30.000,-1.528,5
BRIDGING #6 @11.05g hammer
DATA,24749,11.05,13.95,55.8,39.4,27,Z1,30.000,1.243,6
DATA,25008,10.85,14.15,56.6,39.9,27,Z1,30.000,1.964,6
DATA,25266,10.75,14.25,57.0,40.2,27,Z1,30.00,1.01,6
DATA,25524,10.84,14.16,56.6,39.9,27,Z1,30.000,-0.940,6
DATA,25782,11.02,13.98,55.9,39.4,27,Z1,30.000,-1.839,6
DATA,26040,11.10,13.90,55.6,39.2,27,Z1,30.000,-0.818,6
DATA,26299,11.02,13.98,55.9,39.5,27,Z1,30.000,0.832,6
DATA,26557,11.11,13.89,55.5,39.2,27,Z1,30.000,-0.914,6
DATA,26815,10.98,14.02,56.1,39.6,27,Z1,30.000,1.354,6
DATA,27073,10.97,14.03,56.1,39.6,27,Z1,30.000,0.037,6
DATA,27332,11.02,13.98,55.9,39.4,27,Z1,30.000,-0.429,6
DATA,27590,11.11,13.89,55.5,39.2,27,Z1,30.000,-0.966,6
BRIDGING #7 @11.13g hammer
DATA,27848,11.13,13.87,55.5,39.2,27,Z1,30.000,-0.140,7
DATA,28106,11.09,13.91,55.7,39.3,27,Z1,30.000,0.414,7
DATA,28364,11.06,13.94,55.8,39.4,27,Z1,30.000,0.270,7
DATA,28623,11.00,14.00,56.0,39.5,27,Z1,30.000,0.551,7
DATA,28881,11.04,13.96,55.8,39.4,27,Z1,30.000,-0.388,7
DATA,29139,11.10,13.90,55.6,39.2,27,Z1,30.000,-0.544,7
DATA,29397,11.09,13.91,55.6,39.3,27,Z1,30.000,0.037,7
DATA,29655,11.08,13.92,55.7,39.3,27,Z1,30.000,0.140,7
DATA,29914,11.07,13.93,55.7,39.3,27,Z1,30.000,0.133,7
DATA,30172,11.05,13.95,55.8,39.4,27,Z1,30.000,0.170,7
DATA,30430,11.09,13.91,55.7,39.3,27,Z1,30.000,-0.385,7
DATA,30688,11.08,13.92,55.7,39.3,27,Z1,30.000,0.048,7
BRIDGING #8 @11.06g hammer
DATA,30946,11.06,13.94,55.7,39.3,27,Z1,30.000,0.189,8
DATA,31205,11.03,13.97,55.9,39.4,27,Z1,30.000,0.370,8
DATA,31463,11.02,13.98,55.9,39.5,27,Z1,30.000,0.070,8
DATA,31721,11.02,13.98,55.9,39.5,27,Z1,30.000,0.015,8
DATA,31979,11.03,13.97,55.9,39.4,27,Z1,30.000,-0.140,8
DATA,32237,11.06,13.94,55.7,39.3,27,Z1,30.000,-0.318,8
DATA,32496,11.05,13.95,55.8,39.4,27,Z1,30.000,0.170,8
DATA,32754,11.05,13.95,55.8,39.4,27,Z1,30.000,-0.055,8
DATA,33012,11.06,13.94,55.8,39.4,27,Z1,30.000,-0.063,8
DATA,33270,11.08,13.92,55.7,39.3,27,Z1,30.000,-0.218,8
DATA,33529,11.08,13.92,55.7,39.3,27,Z1,30.000,0.003,8
DATA,33787,10.97,14.03,56.1,39.6,27,Z1,30.000,1.054,8
BRIDGING #9 @11.05g hammer
DATA,34045,11.05,13.95,55.8,39.3,27,Z1,0.000,-0.795,9
DATA,34303,11.03,13.97,55.9,39.4,27,Z1,30.000,0.207,9
DATA,34561,11.02,13.98,55.9,39.5,27,Z1,30.000,0.185,9
DATA,34820,11.05,13.95,55.8,39.4,27,Z1,30.000,-0.392,9
DATA,35078,11.53,13.47,53.9,38.0,27,Z1,30.000,-4.787,9
DATA,35336,11.98,13.02,52.1,36.9,27,Z1,30.000,-4.432,9
DATA,35594,11.95,13.05,52.2,37.1,27,Z1,30.000,0.237,9
DATA,35852,12.00,13.00,52.0,37.0,27,Z1,30.000,-0.447,9
DATA,36111,11.98,13.02,52.1,37.1,27,Z1,30.000,0.174,9
DATA,36369,12.00,13.00,52.0,37.0,27,Z1,30.000,-0.192,9
DATA,36627,11.95,13.05,52.2,37.1,27,Z1,30.000,0.503,9
DATA,36885,12.02,12.98,51.9,36.9,27,Z1,30.000,-0.736,9
DATA,37143,12.03,12.97,51.9,36.9,27,Z1,30.000,-0.055,9
DATA,37402,12.06,12.94,51.7,36.8,27,Z1,30.000,-0.359,9
DATA,37660,12.04,12.96,51.8,36.9,27,Z1,30.000,0.222,9
DATA,37918,12.11,12.89,51.6,36.7,27,Z1,30.000,-0.633,9
DATA,38176,12.13,12.87,51.5,36.7,27,Z1,30.000,-0.270,9
DATA,38435,12.16,12.84,51.4,36.6,27,Z1,30.000,-0.229,9
DATA,38693,12.09,12.91,51.6,36.8,27,Z1,30.000,0.633,9
DATA,38951,12.11,12.89,51.6,36.7,27,Z1,30.000,-0.200,9
DATA,39210,12.06,12.94,51.8,36.9,27,Z1,30.000,0.518,9
DATA,39468,12.14,12.86,51.5,36.6,27,Z1,30.000,-0.766,9
DATA,39726,12.63,12.37,49.5,35.3,26,Z2,30.000,-4.909,9
DATA,39984,13.18,11.82,47.3,33.9,26,Z2,30.000,-5.575,9
DATA,40242,13.07,11.93,47.7,34.4,26,Z2,30.000,1.162,9
DATA,40501,13.18,11.82,47.3,34.0,26,Z2,30.000,-1.136,9
DATA,40759,13.19,11.81,47.2,34.0,26,Z2,30.000,-0.081,9
DATA,41017,13.07,11.93,47.7,34.4,26,Z2,30.000,1.191,9
DATA,41276,13.06,11.94,47.8,34.3,26,Z2,30.000,0.096,9
DATA,41534,13.19,11.81,47.3,34.0,26,Z2,30.000,-1.240,9
DATA,41792,13.90,11.10,44.4,32.0,26,Z2,30.000,-7.177,9
DATA,42050,14.52,10.48,41.9,30.5,25,Z2,30.000,-6.153,9
DATA,42309,14.55,10.45,41.8,30.6,25,Z2,30.000,-0.333,9
DATA,42567,14.41,10.59,42.4,31.0,26,Z2,30.000,1.402,9
DATA,42825,14.48,10.52,42.1,30.8,25,Z2,30.000,-0.673,9
DATA,43083,14.41,10.59,42.4,31.0,25,Z2,30.000,0.692,9
DATA,43342,14.36,10.64,42.5,31.1,26,Z2,30.000,0.452,9
DATA,43600,14.48,10.52,42.1,30.8,25,Z2,30.000,-1.147,9
DATA,43858,15.30,9.70,38.8,28.5,25,Z2,30.000,-8.169,9
DATA,44116,15.40,9.60,38.4,28.5,25,Z2,30.000,-0.995,9
DATA,44375,15.27,9.73,38.9,28.8,25,Z2,30.000,1.210,9
DATA,44633,15.27,9.73,38.9,28.8,25,Z2,30.000,0.018,9
DATA,44891,15.35,9.65,38.6,28.6,25,Z2,30.000,-0.777,9
DATA,45149,15.36,9.64,38.5,28.6,25,Z2,30.000,-0.137,9
DATA,45408,15.31,9.69,38.8,28.7,25,Z2,30.000,0.574,9
DATA,45666,15.31,9.69,38.8,28.7,25,Z2,30.000,-0.022,9
DATA,45924,16.02,8.98,35.9,26.7,25,Z2,30.000,-7.092,9
DATA,46182,16.92,8.08,32.3,24.4,24,Z2,30.000,-8.972,9
DATA,46441,17.50,7.50,30.0,23.1,24,Z2,30.000,-5.827,9
DATA,46699,17.50,7.50,30.0,23.2,24,Z2,30.000,-0.044,9
DATA,46957,17.64,7.36,29.4,22.8,24,Z2,30.000,-1.413,9
DATA,47215,17.75,7.25,29.0,22.6,24,Z2,30.000,-1.021,9
DATA,47474,17.96,7.04,28.2,22.0,24,Z2,30.000,-2.142,9
DATA,47732,17.73,7.27,29.1,22.8,24,Z2,30.000,2.349,9
DATA,47990,19.62,5.38,21.5,17.4,23,Z2,30.000,-18.968,9
DATA,48248,20.33,4.67,18.7,16.0,22,Z2,30.000,-7.066,9
DATA,48507,20.23,4.77,19.1,16.5,23,Z2,30.000,0.992,9
DATA,48765,20.17,4.83,19.3,16.6,23,Z2,30.000,0.603,9
DATA,49023,20.15,4.85,19.4,16.6,23,Z2,30.000,0.237,9
DATA,49281,20.15,4.85,19.4,16.6,23,Z2,30.000,-0.048,9
DATA,49540,20.16,4.84,19.4,16.6,23,Z2,30.000,-0.119,9
DATA,49798,20.21,4.79,19.2,16.5,23,Z2,30.000,-0.485,9
DATA,50056,21.34,3.66,14.6,13.3,22,Z3,30.000,-11.325,9
DATA,50314,22.04,2.96,11.8,11.7,22,Z3,30.000,-7.011,9
DATA,50573,22.02,2.98,11.9,12.0,22,Z3,30.000,0.259,9
DATA,50831,22.00,3.00,12.0,12.0,22,Z3,30.000,0.181,9
DATA,51089,22.02,2.98,11.9,11.9,22,Z3,30.000,-0.207,9
DATA,51347,21.98,3.02,12.1,12.1,22,Z3,30.000,0.407,9
DATA,51606,21.94,3.06,12.2,12.1,22,Z3,30.000,0.355,9
DATA,51864,21.98,3.02,12.1,12.0,22,Z3,30.000,-0.348,9
DATA,52122,21.96,3.04,12.2,12.1,22,Z3,30.000,0.233,9
DATA,52381,21.97,3.03,12.1,12.1,22,Z3,30.000,-0.141,9
DATA,52639,21.93,3.07,12.3,12.2,22,Z3,30.000,0.422,9
DATA,52897,21.96,3.04,12.1,12.1,22,Z3,30.000,-0.362,9
DATA,53155,21.94,3.06,12.3,12.2,22,Z3,30.000,0.281,9
DATA,53414,21.98,3.02,12.1,12.0,22,Z3,30.000,-0.437,9
DATA,53672,21.95,3.05,12.2,12.1,22,Z3,30.000,0.266,9
DATA,53930,21.92,3.08,12.3,12.2,22,Z3,30.000,0.300,9
DATA,54188,21.95,3.05,12.2,12.1,22,Z3,30.000,-0.244,9
DATA,54447,21.96,3.04,12.1,12.1,22,Z3,30.000,-0.159,9
DATA,54705,22.00,3.00,12.0,12.0,22,Z3,30.000,-0.381,9
DATA,54963,21.99,3.01,12.0,12.0,22,Z3,30.000,0.092,9
DATA,55221,21.96,3.04,12.2,12.1,22,Z3,30.000,0.344,9
DATA,55480,21.95,3.05,12.2,12.1,22,Z3,30.000,0.059,9
BRIDGING #10 @21.95g hammer
DATA,55738,21.95,3.05,12.2,12.1,22,Z3,30.000,-0.026,10
DATA,55996,21.93,3.07,12.3,12.2,22,Z3,30.000,0.285,10
DATA,56254,21.99,3.01,12.0,12.0,22,Z3,30.000,-0.685,10
DATA,56513,21.97,3.03,12.1,12.1,22,Z3,30.000,0.237,10
