======== PARAMETER AKTIF (Fixed PID) ========
Setpoint   : 15.0g
Kp         : 2.50
Ki         : 0.150
Kd         : 0.030
IntMax     : 30.0
SUDUT_MIN  : 20deg
SUDUT_BUKA : 40deg
EARLY_STOP : SP - 0.40g
STOP saat  : 14.6g
HAMMER_TH  : error > 3.0g
=================================================
RESET. Servo tutup. Tare selesai. Siap.
=== TRIAL START ===
Controller: Fixed PID
TrialNo: 1
Setpoint_g: 15.00
EarlyStop_g: 0.40
StopTarget_g: 14.60
Kp: 2.500
Ki: 0.150
Kd: 0.030
IntMax: 30.00
ServoMin_deg: 20
ServoMax_deg: 40
HammerThreshold_g: 3.00
Sampling_ms: 100
DataFormat: DATA,ms,mass_g,error_g,error_pct,output,servo_deg,zone,I,D,bridging_count
DATA,6414,5.04,9.96,66.4,29.4,25,Z1,30.000,0.129,0
DATA,6672,7.09,7.91,52.7,23.7,24,Z1,30.000,-20.488,0
DATA,6931,7.20,7.80,52.0,24.0,24,Z1,30.000,-1.047,0
DATA,7189,7.45,7.55,50.4,23.3,24,Z1,30.000,-2.468,0
DATA,7447,7.71,7.29,48.6,22.7,24,Z2,30.000,-2.623,0
DATA,7705,7.61,7.39,49.3,23.0,24,Z2,30.000,1.021,0
DATA,7963,7.21,7.79,52.0,24.1,24,Z1,30.000,3.984,0
DATA,8222,7.28,7.72,51.5,23.8,24,Z1,30.000,-0.707,0
DATA,8480,7.37,7.63,50.9,23.5,24,Z1,30.000,-0.940,0
DATA,8738,7.59,7.41,49.4,23.0,24,Z2,30.000,-2.183,0
DATA,8996,7.65,7.35,49.0,22.9,24,Z2,30.000,-0.588,0
DATA,9254,7.77,7.23,48.2,22.6,24,Z2,30.000,-1.165,0
DATA,9513,7.75,7.25,48.3,22.6,24,Z2,30.000,0.130,0
DATA,9771,7.77,7.23,48.2,22.6,24,Z2,30.000,-0.200,0
DATA,10029,7.70,7.30,48.6,22.8,24,Z2,30.000,0.680,0
DATA,10287,7.88,7.12,47.4,22.2,24,Z2,30.000,-1.787,0
DATA,10546,7.59,7.41,49.4,23.1,24,Z2,30.000,2.941,0
DATA,10804,7.75,7.25,48.3,22.6,24,Z2,30.000,-1.617,0
DATA,11062,8.31,6.69,44.6,21.1,24,Z2,30.000,-5.549,0
DATA,11320,7.90,7.10,47.3,22.4,24,Z2,30.000,4.066,0
DATA,11578,7.56,7.44,49.6,23.2,24,Z2,30.000,3.337,0
DATA,11837,7.80,7.20,48.0,22.4,24,Z2,30.000,-2.327,0
DATA,12095,7.83,7.17,47.8,22.4,24,Z2,30.000,-0.281,0
BRIDGING #1 @7.80g hammer
DATA,12353,7.80,7.20,48.0,22.5,24,Z2,30.000,0.229,1
DATA,12611,7.80,7.20,48.0,22.5,24,Z2,30.000,-0.007,1
DATA,12869,7.67,7.33,48.9,22.9,24,Z2,30.000,1.354,1
DATA,13127,7.65,7.35,49.0,22.9,24,Z2,30.000,0.196,1
DATA,13385,8.85,6.15,41.0,19.5,23,Z2,30.000,-12.023,1
DATA,13644,12.86,2.14,14.3,8.6,21,Z3,30.000,-40.104,1
DATA,13902,12.88,2.12,14.1,9.8,21,Z3,30.000,-0.222,1
DATA,14160,12.86,2.14,14.3,9.9,21,Z3,30.000,0.281,1
DATA,14418,12.83,2.17,14.5,9.9,21,Z3,30.000,0.248,1
DATA,14676,12.87,2.13,14.2,9.8,21,Z3,30.000,-0.381,1
DATA,14935,12.88,2.12,14.1,9.8,21,Z3,30.000,-0.152,1
DATA,15193,12.87,2.13,14.2,9.8,21,Z3,30.000,0.119,1
DATA,15451,12.92,2.08,13.9,9.7,21,Z3,30.000,-0.477,1
DATA,15709,12.85,2.15,14.3,9.9,21,Z3,30.000,0.721,1
DATA,15967,12.90,2.10,14.0,9.7,21,Z3,30.000,-0.488,1
DATA,16226,12.86,2.14,14.3,9.9,21,Z3,30.000,0.359,1
DATA,16484,12.87,2.13,14.2,9.8,21,Z3,30.000,-0.140,1
DATA,16742,12.88,2.12,14.1,9.8,21,Z3,30.000,-0.059,1
DATA,17000,12.90,2.10,14.0,9.8,21,Z3,30.000,-0.159,1
DATA,17258,12.95,2.05,13.7,9.6,21,Z3,30.000,-0.499,1
DATA,17516,12.94,2.06,13.7,9.7,21,Z3,30.000,0.078,1
DATA,17775,12.95,2.05,13.7,9.6,21,Z3,30.000,-0.093,1
DATA,18033,12.93,2.07,13.8,9.7,21,Z3,30.000,0.166,1
DATA,18291,12.94,2.06,13.7,9.6,21,Z3,30.000,-0.089,1
DATA,18549,12.92,2.08,13.9,9.7,21,Z3,30.000,0.237,1
DATA,18808,12.92,2.08,13.9,9.7,21,Z3,30.000,-0.041,1
DATA,19066,12.89,2.11,14.0,9.8,21,Z3,30.000,0.259,1
DATA,19324,12.93,2.07,13.8,9.7,21,Z3,30.000,-0.329,1
DATA,19582,12.90,2.10,14.0,9.7,21,Z3,30.000,0.244,1
DATA,19840,12.92,2.08,13.9,9.7,21,Z3,30.000,-0.155,1
DATA,20098,12.90,2.10,14.0,9.8,21,Z3,30.000,0.229,1
DATA,20357,12.91,2.09,13.9,9.7,21,Z3,30.000,-0.181,1
DATA,20615,12.90,2.10,14.0,9.7,21,Z3,30.000,0.096,1
DATA,20873,12.94,2.06,13.8,9.7,21,Z3,30.000,-0.315,1
DATA,21131,13.00,2.00,13.3,9.5,21,Z3,30.000,-0.622,1
DATA,21389,13.02,1.98,13.2,9.4,21,Z3,30.000,-0.263,1
DATA,21648,12.94,2.06,13.7,9.7,21,Z3,30.000,0.814,1
DATA,21906,13.01,1.99,13.3,9.5,21,Z3,30.000,-0.688,1
DATA,22164,13.03,1.97,13.1,9.4,21,Z3,30.000,-0.163,1
DATA,22422,13.06,1.94,12.9,9.3,21,Z3,30.000,-0.322,1
DATA,22680,13.07,1.93,12.9,9.3,21,Z3,30.000,-0.096,1
DATA,22939,13.06,1.94,12.9,9.3,21,Z3,30.000,0.081,1
DATA,23197,13.13,1.87,12.5,9.2,21,Z3,30.000,-0.699,1
DATA,23455,13.33,1.67,11.1,8.6,21,Z3,30.000,-1.994,1
DATA,23713,13.74,1.26,8.4,7.5,21,Z3,30.000,-4.073,1
DATA,23971,13.60,1.40,9.4,8.1,21,Z3,30.000,1.424,1
DATA,24230,13.41,1.59,10.6,8.5,21,Z3,30.000,1.898,1
DATA,24488,13.46,1.54,10.3,8.3,21,Z3,30.000,-0.551,1
DATA,24746,13.47,1.53,10.2,8.3,21,Z3,30.000,-0.133,1
DATA,25004,13.48,1.52,10.1,8.3,21,Z3,30.000,-0.063,1
DATA,25262,13.54,1.46,9.7,8.1,21,Z3,30.000,-0.588,1
DATA,25521,13.42,1.58,10.5,8.5,21,Z3,30.000,1.202,1
DATA,25779,13.56,1.44,9.6,8.1,21,Z3,30.000,-1.417,1
DATA,26037,13.69,1.31,8.7,7.7,21,Z3,30.000,-1.313,1
DATA,26295,13.63,1.37,9.1,7.9,21,Z3,30.000,0.577,1
DATA,26553,13.58,1.42,9.4,8.1,21,Z3,30.000,0.507,1
DATA,26812,13.80,1.20,8.0,7.4,21,Z3,30.000,-2.198,1
DATA,27070,13.72,1.28,8.5,7.7,21,Z3,30.000,0.792,1
DATA,27328,13.74,1.26,8.4,7.7,21,Z3,30.000,-0.133,1
DATA,27586,13.89,1.11,7.4,7.2,21,Z3,30.000,-1.528,1
DATA,27844,14.19,0.81,5.4,6.4,21,Z3,30.000,-3.037,1
DATA,28103,14.07,0.93,6.2,6.9,21,Z3,30.000,1.228,1
DATA,28361,13.96,1.04,6.9,7.1,21,Z3,30.000,1.073,1
DATA,28619,13.85,1.15,7.7,7.4,21,Z3,30.000,1.180,1
DATA,28877,13.82,1.18,7.9,7.5,21,Z3,30.000,0.285,1
DATA,29136,13.84,1.16,7.7,7.4,21,Z3,30.000,-0.266,1
DATA,29394,13.94,1.06,7.1,7.1,21,Z3,30.000,-0.921,1
DATA,29652,13.94,1.06,7.0,7.1,21,Z3,30.000,-0.070,1
DATA,29910,13.99,1.01,6.7,7.0,21,Z3,30.000,-0.514,1
DATA,30168,14.04,0.96,6.4,6.9,21,Z3,30.000,-0.485,1
DATA,30427,14.07,0.93,6.2,6.8,21,Z3,30.000,-0.237,1
DATA,30685,14.04,0.96,6.4,6.9,21,Z3,30.000,0.281,1
DATA,30943,14.04,0.96,6.4,6.9,21,Z3,30.000,0.011,1
DATA,31201,13.96,1.04,6.9,7.1,21,Z3,30.000,0.744,1
DATA,31459,14.20,0.80,5.4,6.4,21,Z3,30.000,-2.335,1
--------------------------------------------
STOP       : TARGET
Setpoint   : 15.0g
Massa akhir: 14.89g
Error akhir: -0.11g
Error%     : -0.7%
Durasi     : 33180ms
Bridging   : 1x
STATUS     : AKURAT
=== SUMMARY TRIAL ===
Controller: Fixed PID
TrialNo: 1
Setpoint_g: 15.00
EarlyStop_g: 0.40
StopTarget_g: 14.60
Kp: 2.500
Ki: 0.150
Kd: 0.030
IntMax: 30.00
ServoMin_deg: 20
ServoMax_deg: 40
HammerThreshold_g: 3.00
FinalMass_g: 14.89
FinalError_g: -0.11
FinalError_pct: -0.73
Duration_ms: 33180
Duration_s: 33.18
TimeTo90_ms: 23713
RiseTime_10_90_ms: 21172
TimeToTolerance_ms: 31718
SettlingTime_ms: 31718
SettlingTol_pct: 5.00
SettlingTol_g: 0.75
MaxMass_g: 14.90
MaxOvershoot_g: 0.00
MaxOvershoot_pct: 0.00
BridgingCount: 1
Status: AKURAT
Valid: TRUE
StopReason: TARGET
=== TRIAL END ===
--------------------------------------------
r=reset | g=ulangi | c=parameter
